trait,Her_K1,Her_K2,Her_K3,Her_K4,Her_K5,Her_K6,Her_ALL,context,rep,pretty_name,h2
Fuma_Res_With_IBM_For_GWAS,0.005221,-0.005033,0.002319,-0.004533,-0.00757, 0.022326, 0.012730,CHG_teosinte_maize,S47,Fumarate,-0.009596
Fuma_Res_With_IBM_For_GWAS,0.007464,0.003312,0.002292,0.011157,0.001997,-0.011388, 0.014834,CHG_teosinte_maize,S71,Fumarate,0.026222
Fuma_Res_With_IBM_For_GWAS,0.006664,0.009478,-0.008059,0.016415,0.000518,-0.013214, 0.011802,CHG_teosinte_maize,S96,Fumarate,0.025016
Fuma_Res_With_IBM_For_GWAS,0.002136,-0.050613,0.076158,-0.052443,-0.023752, 0.029569,-0.018945,CHG_teosinte_maize,S100,Fumarate,-0.048514
Fuma_Res_With_IBM_For_GWAS,0.002571,-0.002866,-0.001293,0.002207,-0.004408, 0.012611, 0.008820,CHG_teosinte_maize,S35,Fumarate,-0.003789
Fuma_Res_With_IBM_For_GWAS,-0.15928,-0.03814,-0.051337,0.059368,-0.096914, 0.428486, 0.142182,CHG_teosinte_maize,S6,Fumarate,-0.286303
Fuma_Res_With_IBM_For_GWAS,0.004679,0.140149,-0.059392,-0.105548,0.125442,-0.039994, 0.065336,CHG_teosinte_maize,S68,Fumarate,0.10533
Fuma_Res_With_IBM_For_GWAS,0.016107,-0.00059,0.016621,-0.001727,-0.001585,-0.007392, 0.021434,CHG_teosinte_maize,S98,Fumarate,0.028826
Fuma_Res_With_IBM_For_GWAS,-0.013563,-0.032147,0.02423,-0.082291,0.009702, 0.079867,-0.014202,CHG_teosinte_maize,S12,Fumarate,-0.094069
Fuma_Res_With_IBM_For_GWAS,0.004556,0.008217,0.001214,0.007122,-0.00254,-0.006641, 0.011929,CHG_teosinte_maize,S48,Fumarate,0.018569
Fuma_Res_With_IBM_For_GWAS,0.006749,0.013211,0.003735,0.023812,0.011235,-0.036981, 0.021760,CHG_teosinte_maize,S72,Fumarate,0.058742
Fuma_Res_With_IBM_For_GWAS,0.058081,-0.032272,-0.013476,-0.03611,-0.005993, 0.014339,-0.015430,CHG_teosinte_maize,S7,Fumarate,-0.02977
Fuma_Res_With_IBM_For_GWAS,0.000305,-0.003087,0.007882,0.00871,-0.001312,-0.003119, 0.009378,CHG_teosinte_maize,S56,Fumarate,0.012498
Fuma_Res_With_IBM_For_GWAS,-0.014198,-0.014211,-0.014601,0.037408,-0.067996, 0.092761, 0.019162,CHG_teosinte_maize,S36,Fumarate,-0.073598
Fuma_Res_With_IBM_For_GWAS,0.004237,0.015793,-0.006052,0.002631,0.001715,-0.007806, 0.010519,CHG_teosinte_maize,S60,Fumarate,0.018324
Fuma_Res_With_IBM_For_GWAS,0.022288,-0.000447,0.011465,-0.02322,0.002628, 0.008661, 0.021375,CHG_teosinte_maize,S69,Fumarate,0.012714
Fuma_Res_With_IBM_For_GWAS,0.013896,-0.009727,-0.001685,0.007843,-0.001246, 0.003273, 0.012355,CHG_teosinte_maize,S55,Fumarate,0.009081
Fuma_Res_With_IBM_For_GWAS,-0.027397,-0.13168,0.006074,0.227811,-0.001315, 0.020108, 0.093600,CHG_teosinte_maize,S57,Fumarate,0.073493
Fuma_Res_With_IBM_For_GWAS,-0.046371,0.191171,-0.168873,-0.084305,0.012636, 0.207393, 0.111651,CHG_teosinte_maize,S49,Fumarate,-0.095742
Fuma_Res_With_IBM_For_GWAS,0.002931,0.001429,0.008435,0.014316,0.000193,-0.011231, 0.016074,CHG_teosinte_maize,S73,Fumarate,0.027304
Fuma_Res_With_IBM_For_GWAS,-0.022174,-0.015451,-0.094243,-0.097664,-0.021199, 0.256200, 0.005470,CHG_teosinte_maize,S65,Fumarate,-0.250731
Fuma_Res_With_IBM_For_GWAS,0.012212,-0.003703,0.001145,0.004184,0.003685,-0.005746, 0.011776,CHG_teosinte_maize,S45,Fumarate,0.017523
Fuma_Res_With_IBM_For_GWAS,-0.000392,0.012166,-0.010713,-0.012526,0.005849, 0.028067, 0.022451,CHG_teosinte_maize,S37,Fumarate,-0.005616
Fuma_Res_With_IBM_For_GWAS,0.005461,0.007167,0.000448,-0.002217,0.001096, 0.000098, 0.012053,CHG_teosinte_maize,S61,Fumarate,0.011955
Fuma_Res_With_IBM_For_GWAS,0.006779,-0.001136,0.000265,0.021644,-0.000786,-0.013795, 0.012973,CHG_teosinte_maize,S64,Fumarate,0.026766
Fuma_Res_With_IBM_For_GWAS,0.009771,-6.6e-05,0.004486,-0.013024,0.006727, 0.009760, 0.017654,CHG_teosinte_maize,S44,Fumarate,0.007894
Fuma_Res_With_IBM_For_GWAS,0.000686,-0.003245,0.010655,0.031702,0.01487,-0.067126,-0.012459,CHG_teosinte_maize,S43,Fumarate,0.054668
Fuma_Res_With_IBM_For_GWAS,0.007919,0.006735,0.004151,0.004245,-0.004483,-0.006262, 0.012305,CHG_teosinte_maize,S5,Fumarate,0.018567
Fuma_Res_With_IBM_For_GWAS,0.010391,-0.003107,-0.001737,0.006701,-0.003866, 0.001554, 0.009936,CHG_teosinte_maize,S66,Fumarate,0.008382
Fuma_Res_With_IBM_For_GWAS,0.046433,0.024758,-0.025468,-0.002942,0.072574,-0.133890,-0.018534,CHG_teosinte_maize,S54,Fumarate,0.115355
Fuma_Res_With_IBM_For_GWAS,-0.054391,-0.036843,0.012833,-0.013858,-0.013122, 0.110369, 0.004989,CHG_teosinte_maize,S42,Fumarate,-0.105381
Fuma_Res_With_IBM_For_GWAS,0.004429,-0.000826,0.009654,-0.000723,0.000177,-0.000067, 0.012643,CHG_teosinte_maize,S38,Fumarate,0.012711
Fuma_Res_With_IBM_For_GWAS,0.005038,0.003374,-0.00899,0.010453,-0.007944, 0.018757, 0.020687,CHG_teosinte_maize,S62,Fumarate,0.001931
Fuma_Res_With_IBM_For_GWAS,0.006711,-0.002777,-0.000248,0.000432,0.00547, 0.000659, 0.010247,CHG_teosinte_maize,S53,Fumarate,0.009588
Fuma_Res_With_IBM_For_GWAS,0.005966,-0.002041,0.009739,0.009274,-0.00022,-0.010130, 0.012587,CHG_teosinte_maize,S52,Fumarate,0.022718
Fuma_Res_With_IBM_For_GWAS,-0.002061,0.003921,-0.000945,-0.006128,0.003107, 0.012354, 0.010248,CHG_teosinte_maize,S41,Fumarate,-0.002106
Fuma_Res_With_IBM_For_GWAS,-0.005268,-0.00794,0.015019,0.004523,-0.001093, 0.002414, 0.007655,CHG_teosinte_maize,S50,Fumarate,0.005241
Fuma_Res_With_IBM_For_GWAS,0.010062,-0.006318,0.009019,0.026373,-0.004319,-0.016003, 0.018814,CHG_teosinte_maize,S63,Fumarate,0.034817
Fuma_Res_With_IBM_For_GWAS,0.000357,-0.00121,0.000827,-0.011641,-0.00357, 0.029668, 0.014431,CHG_teosinte_maize,S40,Fumarate,-0.015237
Fuma_Res_With_IBM_For_GWAS,0.001579,0.000254,0.002438,0.010602,0.011979,-0.018033, 0.008819,CHG_teosinte_maize,S39,Fumarate,0.026852
Fuma_Res_With_IBM_For_GWAS,-0.000671,0.016333,-0.003721,0.001752,0.005263,-0.007946, 0.011011,CHG_teosinte_maize,S51,Fumarate,0.018956
Fuma_Res_With_IBM_For_GWAS,-0.038287,-0.04345,-0.049779,0.181576,-0.056672, 0.124066, 0.117454,CHG_teosinte_maize,S4,Fumarate,-0.00661200000000001
Fuma2_Res_With_IBM_For_GWAS,0.004308,-0.118769,-0.031391,0.137984,-0.001213,-0.010758,-0.019839,CHG_teosinte_maize,S7,NA,-0.00908099999999999
Fuma2_Res_With_IBM_For_GWAS,-0.007993,0.000577,0.016295,-0.002331,-0.004741,-0.020617,-0.018810,CHG_teosinte_maize,S94,NA,0.001807
Fuma2_Res_With_IBM_For_GWAS,0.050119,0.043977,0.15239,-0.070053,0.159735,-0.164052, 0.172116,CHG_teosinte_maize,S1,NA,0.336168
Fuma2_Res_With_IBM_For_GWAS,-0.0159,-0.00128,0.006765,-0.015613,-0.005773, 0.040422, 0.008621,CHG_teosinte_maize,S33,NA,-0.031801
Fuma2_Res_With_IBM_For_GWAS,0.007207,0.001212,-0.006076,0.006896,0.007471,-0.007673, 0.009037,CHG_teosinte_maize,S58,NA,0.01671
Fuma2_Res_With_IBM_For_GWAS,0.024667,-0.011743,0.005306,0.010926,-0.001996,-0.016426, 0.010734,CHG_teosinte_maize,S82,NA,0.02716
Fuma2_Res_With_IBM_For_GWAS,0.006416,0.000618,-0.005429,0.005783,-0.007652, 0.008003, 0.007739,CHG_teosinte_maize,S99,NA,-0.000264
Fuma2_Res_With_IBM_For_GWAS,-0.057147,0.060375,0.023306,-0.113955,-0.015617, 0.086792,-0.016247,CHG_teosinte_maize,S21,NA,-0.103038
Fuma2_Res_With_IBM_For_GWAS,0.005196,0.014183,-0.000207,0.009024,-0.005203,-0.006710, 0.016283,CHG_teosinte_maize,S46,NA,0.022993
Fuma2_Res_With_IBM_For_GWAS,0.012813,-0.006291,-0.002299,0.002577,0.005372,-0.005429, 0.006744,CHG_teosinte_maize,S70,NA,0.012172
Fuma2_Res_With_IBM_For_GWAS,0.015224,0.008974,-0.007861,0.007091,0.002482,-0.014475, 0.011435,CHG_teosinte_maize,S95,NA,0.02591
Fuma2_Res_With_IBM_For_GWAS,0.038559,-0.04788,0.084138,-0.049216,0.070037,-0.092068, 0.003570,CHG_teosinte_maize,S10,NA,0.095638
Fuma2_Res_With_IBM_For_GWAS,0.039978,-0.034326,0.045204,0.039672,-0.022261,-0.068237, 0.000032,CHG_teosinte_maize,S34,NA,0.068267
Fuma2_Res_With_IBM_For_GWAS,0.000892,-0.000146,0.011741,-0.004032,0.005401, 0.000525, 0.014381,CHG_teosinte_maize,S59,NA,0.013856
Fuma2_Res_With_IBM_For_GWAS,0.001608,0.001169,0.001532,0.002087,-0.00344, 0.008485, 0.011442,CHG_teosinte_maize,S83,NA,0.002956
Fuma2_Res_With_IBM_For_GWAS,0.01675,-0.001676,-0.00696,0.002792,-0.000488, 0.004520, 0.014937,CHG_teosinte_maize,S91,NA,0.010418
Fuma2_Res_With_IBM_For_GWAS,-0.005435,0.017558,-0.002991,0.008669,0.003991,-0.008315, 0.013477,CHG_teosinte_maize,S22,NA,0.021792
Fuma2_Res_With_IBM_For_GWAS,0.006363,-0.007712,0.000521,0.001243,-0.008709, 0.019455, 0.011160,CHG_teosinte_maize,S47,NA,-0.008294
Fuma2_Res_With_IBM_For_GWAS,0.008624,0.004328,0.001838,0.012817,0.001997,-0.015856, 0.013747,CHG_teosinte_maize,S71,NA,0.029604
Fuma2_Res_With_IBM_For_GWAS,0.004096,0.0098,-0.004904,0.02065,-0.006329,-0.011951, 0.011361,CHG_teosinte_maize,S96,NA,0.023313
Fuma2_Res_With_IBM_For_GWAS,-0.027223,-0.024048,-0.038868,-0.06422,-0.027136, 0.162104,-0.019391,CHG_teosinte_maize,S100,NA,-0.181495
Fuma2_Res_With_IBM_For_GWAS,0.001736,-0.003226,-0.000673,0.001712,-0.004142, 0.012008, 0.007415,CHG_teosinte_maize,S35,NA,-0.004593
Fuma2_Res_With_IBM_For_GWAS,0.0316,-0.089773,-0.084974,0.058074,-0.084319, 0.298117, 0.128725,CHG_teosinte_maize,S6,NA,-0.169392
Fuma2_Res_With_IBM_For_GWAS,0.018238,0.006542,-0.021491,-0.012742,-0.0059, 0.028881, 0.013529,CHG_teosinte_maize,S84,NA,-0.015353
Fuma2_Res_With_IBM_For_GWAS,0.046808,-0.07219,-0.084488,-0.053165,0.035768,-0.004762,-0.132029,CHG_teosinte_maize,S92,NA,-0.127267
Fuma2_Res_With_IBM_For_GWAS,-0.027934,-0.070981,0.017204,0.006019,-0.037246,-0.067552,-0.180490,CHG_teosinte_maize,S23,NA,-0.112938
Fuma2_Res_With_IBM_For_GWAS,0.004301,0.006965,0.000612,0.004942,-0.002919,-0.002902, 0.010999,CHG_teosinte_maize,S48,NA,0.013901
Fuma2_Res_With_IBM_For_GWAS,0.054814,0.002904,-0.053481,0.198818,0.060756,-0.250741, 0.013070,CHG_teosinte_maize,S72,NA,0.263811
Fuma2_Res_With_IBM_For_GWAS,-0.054,-0.005644,0.063307,-0.10454,-0.00394, 0.134262, 0.029444,CHG_teosinte_maize,S97,NA,-0.104817
Fuma2_Res_With_IBM_For_GWAS,-0.001397,0.015458,0.002973,-0.010353,0.003504, 0.007486, 0.017671,CHG_teosinte_maize,S11,NA,0.010185
Fuma2_Res_With_IBM_For_GWAS,0.013983,0.001786,0.005842,0.003746,-0.007676,-0.000157, 0.017524,CHG_teosinte_maize,S36,NA,0.017681
Fuma2_Res_With_IBM_For_GWAS,0.003298,0.01539,-0.003813,0.003645,0.001048,-0.008811, 0.010756,CHG_teosinte_maize,S60,NA,0.019568
Fuma2_Res_With_IBM_For_GWAS,0.006579,0.00901,-0.007271,-0.009576,-0.00131, 0.016715, 0.014148,CHG_teosinte_maize,S85,NA,-0.002568
Fuma2_Res_With_IBM_For_GWAS,0.050604,-0.036828,0.039888,0.194788,0.048278,-0.271748, 0.024981,CHG_teosinte_maize,S93,NA,0.29673
Fuma2_Res_With_IBM_For_GWAS,-0.005825,-0.010398,0.010055,-0.012671,-0.00266, 0.031894, 0.010396,CHG_teosinte_maize,S24,NA,-0.021499
Fuma2_Res_With_IBM_For_GWAS,-0.003753,0.013508,-0.012059,-0.00783,-0.002291, 0.019783, 0.007358,CHG_teosinte_maize,S49,NA,-0.012425
Fuma2_Res_With_IBM_For_GWAS,0.004508,0.001061,0.007895,0.015172,0.000475,-0.013986, 0.015125,CHG_teosinte_maize,S73,NA,0.029111
Fuma2_Res_With_IBM_For_GWAS,0.01403,-0.000107,0.013485,-0.007702,-0.001836, 0.000178, 0.018048,CHG_teosinte_maize,S98,NA,0.01787
Fuma2_Res_With_IBM_For_GWAS,0.021429,-0.009781,0.010994,-0.002595,-0.011822,-0.007275, 0.000950,CHG_teosinte_maize,S12,NA,0.008225
Fuma2_Res_With_IBM_For_GWAS,0.00104,0.013141,-0.012484,-0.012818,0.006064, 0.028671, 0.023614,CHG_teosinte_maize,S37,NA,-0.005057
Fuma2_Res_With_IBM_For_GWAS,0.007588,0.005881,-0.00085,-0.002479,0.000814, 0.000267, 0.011221,CHG_teosinte_maize,S61,NA,0.010954
Fuma2_Res_With_IBM_For_GWAS,-0.022655,-0.06187,-0.05421,-0.040694,-0.048391, 0.261861, 0.034040,CHG_teosinte_maize,S86,NA,-0.22782
Fuma2_Res_With_IBM_For_GWAS,0.015595,-0.003804,0.003683,0.007959,0.004046,-0.018784, 0.008695,CHG_teosinte_maize,S89,NA,0.027479
Fuma2_Res_With_IBM_For_GWAS,0.010873,-0.000625,0.001595,0.001783,0.007453,-0.008994, 0.012085,CHG_teosinte_maize,S25,NA,0.021079
Fuma2_Res_With_IBM_For_GWAS,0.010001,0.006796,0.003665,0.003825,-0.00495,-0.007363, 0.011974,CHG_teosinte_maize,S5,NA,0.019337
Fuma2_Res_With_IBM_For_GWAS,0.011971,0.010004,0.012571,-0.006566,0.004339,-0.012658, 0.019661,CHG_teosinte_maize,S74,NA,0.032319
Fuma2_Res_With_IBM_For_GWAS,-0.002579,0.009321,0.015036,-0.003101,-0.000347,-0.002806, 0.015524,CHG_teosinte_maize,S90,NA,0.01833
Fuma2_Res_With_IBM_For_GWAS,-0.000596,-0.003542,0.008143,0.002508,-0.003956, 0.008072, 0.010629,CHG_teosinte_maize,S13,NA,0.002557
Fuma2_Res_With_IBM_For_GWAS,0.004734,0.000229,0.009848,0.002058,0.00023,-0.005758, 0.011342,CHG_teosinte_maize,S38,NA,0.017099
Fuma2_Res_With_IBM_For_GWAS,0.009935,-0.059967,-0.045248,0.011649,-0.036015, 0.124474, 0.004829,CHG_teosinte_maize,S62,NA,-0.119646
Fuma2_Res_With_IBM_For_GWAS,-0.002456,0.001298,5.2e-05,-0.005837,-0.005476, 0.021117, 0.008698,CHG_teosinte_maize,S87,NA,-0.012419
Fuma2_Res_With_IBM_For_GWAS,-0.001124,0.007329,0.012604,0.005766,0.005666,-0.018521, 0.011720,CHG_teosinte_maize,S9,NA,0.030241
Fuma2_Res_With_IBM_For_GWAS,0.002044,-0.003799,0.004208,-0.003089,-0.00673, 0.020518, 0.013152,CHG_teosinte_maize,S26,NA,-0.007366
Fuma2_Res_With_IBM_For_GWAS,-0.00473,-0.00892,0.015035,0.004709,-0.000963, 0.001813, 0.006945,CHG_teosinte_maize,S50,NA,0.005131
Fuma2_Res_With_IBM_For_GWAS,-0.038385,0.079747,0.000132,-0.085876,0.039297,-0.137916,-0.143001,CHG_teosinte_maize,S75,NA,-0.005085
Fuma2_Res_With_IBM_For_GWAS,0.008773,0.002791,-0.000496,-0.003682,-0.005632, 0.010881, 0.012636,CHG_teosinte_maize,S78,NA,0.001754
Fuma2_Res_With_IBM_For_GWAS,0.006998,-0.000999,-0.002464,-0.012076,-0.002073, 0.023503, 0.012889,CHG_teosinte_maize,S14,NA,-0.010614
Fuma2_Res_With_IBM_For_GWAS,0.002549,-0.000208,0.002586,0.011488,0.011476,-0.019282, 0.008609,CHG_teosinte_maize,S39,NA,0.027891
Fuma2_Res_With_IBM_For_GWAS,0.008863,-0.004376,0.00538,0.022449,-0.004021,-0.012740, 0.015554,CHG_teosinte_maize,S63,NA,0.028295
Fuma2_Res_With_IBM_For_GWAS,0.015327,0.001148,-0.00073,0.017535,-0.031555,-0.025006,-0.023281,CHG_teosinte_maize,S88,NA,0.001725
Fuma2_Res_With_IBM_For_GWAS,-0.001581,-0.00543,0.000521,0.007203,-0.004463, 0.015454, 0.011703,CHG_teosinte_maize,S8,NA,-0.00375
Fuma2_Res_With_IBM_For_GWAS,0.004437,-0.005072,0.005718,-0.007229,0.004041, 0.009799, 0.011694,CHG_teosinte_maize,S27,NA,0.001895
Fuma2_Res_With_IBM_For_GWAS,-0.00013,0.018101,-0.001959,0.00583,0.004894,-0.015138, 0.011597,CHG_teosinte_maize,S51,NA,0.026736
Fuma2_Res_With_IBM_For_GWAS,-0.008385,0.000468,0.005334,0.002643,0.000316, 0.008430, 0.008806,CHG_teosinte_maize,S76,NA,0.000376
Fuma2_Res_With_IBM_For_GWAS,0.20018,0.005101,-0.084132,-0.023331,-0.027988,-0.009379, 0.060451,CHG_teosinte_maize,S79,NA,0.06983
Fuma2_Res_With_IBM_For_GWAS,0.014254,-0.004387,-0.005861,3.7e-05,-0.001005, 0.006495, 0.009533,CHG_teosinte_maize,S15,NA,0.003038
Fuma2_Res_With_IBM_For_GWAS,-0.115878,-0.045099,-0.072675,-0.099271,-0.024459, 0.220962,-0.136419,CHG_teosinte_maize,S4,NA,-0.357382
Fuma2_Res_With_IBM_For_GWAS,0.007874,-0.001898,-0.002625,0.023836,0.001082,-0.018015, 0.010253,CHG_teosinte_maize,S64,NA,0.028269
Fuma2_Res_With_IBM_For_GWAS,-0.002936,0.007854,0.007017,0.010982,-0.003224,-0.007005, 0.012688,CHG_teosinte_maize,S67,NA,0.019693
Fuma2_Res_With_IBM_For_GWAS,-0.00018,0.000249,0.009404,-0.000901,0.000563, 0.002440, 0.011574,CHG_teosinte_maize,S80,NA,0.009135
Fuma2_Res_With_IBM_For_GWAS,0.009592,-0.003086,0.000742,-0.000147,-0.008123, 0.016447, 0.015426,CHG_teosinte_maize,S28,NA,-0.001022
Fuma2_Res_With_IBM_For_GWAS,0.004327,-0.001481,0.010266,0.008428,-0.000766,-0.009238, 0.011536,CHG_teosinte_maize,S52,NA,0.020774
Fuma2_Res_With_IBM_For_GWAS,0.005551,-0.034404,0.055634,-0.103779,0.076327,-0.026628,-0.027300,CHG_teosinte_maize,S77,NA,-0.000670999999999977
Fuma2_Res_With_IBM_For_GWAS,0.022784,0.001443,0.010955,-0.021616,0.001695, 0.004740, 0.020001,CHG_teosinte_maize,S69,NA,0.015261
Fuma2_Res_With_IBM_For_GWAS,0.030017,0.045189,-0.031737,0.131029,-0.014707,-0.144639, 0.015151,CHG_teosinte_maize,S16,NA,0.159791
Fuma2_Res_With_IBM_For_GWAS,0.001522,-0.002362,0.001652,-0.008877,-0.002814, 0.022767, 0.011887,CHG_teosinte_maize,S40,NA,-0.010879
Fuma2_Res_With_IBM_For_GWAS,-0.121282,-0.036496,0.061324,-0.224017,-0.011977, 0.478193, 0.145745,CHG_teosinte_maize,S65,NA,-0.332448
Fuma2_Res_With_IBM_For_GWAS,-0.035708,0.022927,-0.049015,-0.004522,-0.014523, 0.094874, 0.014032,CHG_teosinte_maize,S68,NA,-0.080841
Fuma2_Res_With_IBM_For_GWAS,-0.000215,-0.002044,0.007029,0.003621,-0.001221, 0.003598, 0.010769,CHG_teosinte_maize,S81,NA,0.00717
Fuma2_Res_With_IBM_For_GWAS,0.013487,0.001327,0.008208,0.007979,-0.00264,-0.016400, 0.011960,CHG_teosinte_maize,S29,NA,0.028361
Fuma2_Res_With_IBM_For_GWAS,0.006798,-0.001787,-0.0018,0.000194,0.005006, 0.000961, 0.009371,CHG_teosinte_maize,S53,NA,0.008411
Fuma2_Res_With_IBM_For_GWAS,0.000623,-0.002198,0.00763,0.006317,-0.001112,-0.002777, 0.008482,CHG_teosinte_maize,S56,NA,0.01126
Fuma2_Res_With_IBM_For_GWAS,-0.023212,0.011402,-0.033631,-0.000671,0.0022, 0.040281,-0.003631,CHG_teosinte_maize,S57,NA,-0.043912
Fuma2_Res_With_IBM_For_GWAS,0.009113,0.00203,-0.002722,0.002849,-0.006409, 0.008597, 0.013458,CHG_teosinte_maize,S17,NA,0.004861
Fuma2_Res_With_IBM_For_GWAS,-0.002632,0.00454,-0.000507,-0.005946,0.002896, 0.010520, 0.008871,CHG_teosinte_maize,S41,NA,-0.001649
Fuma2_Res_With_IBM_For_GWAS,0.0088,-0.002948,0.001387,0.007187,-0.002155,-0.002862, 0.009409,CHG_teosinte_maize,S66,NA,0.012271
Fuma2_Res_With_IBM_For_GWAS,0.011977,-0.004131,0.000967,0.003086,0.002986,-0.004819, 0.010067,CHG_teosinte_maize,S45,NA,0.014885
Fuma2_Res_With_IBM_For_GWAS,0.012418,-0.001067,0.00386,-0.013061,0.007005, 0.008007, 0.017162,CHG_teosinte_maize,S44,NA,0.009155
Fuma2_Res_With_IBM_For_GWAS,0.062756,-0.01336,0.003872,0.005293,0.010169,-0.053575, 0.015155,CHG_teosinte_maize,S3,NA,0.06873
Fuma2_Res_With_IBM_For_GWAS,0.03312,-0.011471,-0.026186,0.002502,-0.004006, 0.002342,-0.003699,CHG_teosinte_maize,S54,NA,-0.00604100000000001
Fuma2_Res_With_IBM_For_GWAS,0.013733,-0.007248,-0.001452,0.005156,-0.001096, 0.003029, 0.012120,CHG_teosinte_maize,S55,NA,0.009093
Fuma2_Res_With_IBM_For_GWAS,0.015628,-0.006141,0.011549,0.018892,-0.006884,-0.009963, 0.023080,CHG_teosinte_maize,S32,NA,0.033044
Fuma2_Res_With_IBM_For_GWAS,0.006478,0.004262,0.003504,-0.005359,-0.000751, 0.005239, 0.013373,CHG_teosinte_maize,S18,NA,0.008134
Fuma2_Res_With_IBM_For_GWAS,-0.024196,0.005548,-0.024955,0.034697,-0.004311, 0.008427,-0.004790,CHG_teosinte_maize,S42,NA,-0.013217
Fuma2_Res_With_IBM_For_GWAS,0.117107,-0.016367,0.031938,-0.08452,0.049934,-0.208633,-0.110540,CHG_teosinte_maize,S43,NA,0.098092
Fuma2_Res_With_IBM_For_GWAS,0.004138,0.013707,0.015318,0.002679,0.007405,-0.026285, 0.016962,CHG_teosinte_maize,S20,NA,0.043247
Fuma2_Res_With_IBM_For_GWAS,0.001708,0.001622,-0.001754,0.01697,0.000515,-0.005994, 0.013067,CHG_teosinte_maize,S30,NA,0.019061
Fuma2_Res_With_IBM_For_GWAS,-0.133615,0.002113,0.03065,0.007882,-0.023852,-0.000424,-0.117245,CHG_teosinte_maize,S31,NA,-0.116822
Fuma2_Res_With_IBM_For_GWAS,0.001962,0.007463,-0.004448,0.001313,0.004966,-0.000250, 0.011006,CHG_teosinte_maize,S19,NA,0.011256
Fuma2_Res_With_IBM_For_GWAS,0.015689,0.00734,-0.000305,0.007739,-0.002964,-0.012926, 0.014574,CHG_teosinte_maize,S2,NA,0.027499
Gluc_Res_With_IBM_For_GWAS,0.052562,0.015427,-0.001893,-0.002336,0.000863, 0.273970, 0.338594,CHG_teosinte_maize,S87,Glucose,0.064623
Gluc_Res_With_IBM_For_GWAS,0.019226,0.001261,0.008457,-0.052945,0.007892, 0.354946, 0.338836,CHG_teosinte_maize,S86,Glucose,-0.016109
Gluc_Res_With_IBM_For_GWAS,0.010739,0.011542,0.016257,0.015563,-0.00239, 0.283675, 0.335386,CHG_teosinte_maize,S75,Glucose,0.051711
Gluc_Res_With_IBM_For_GWAS,0.04234,0.016024,-0.018618,0.008319,0.003648, 0.283778, 0.335490,CHG_teosinte_maize,S88,Glucose,0.051713
Gluc_Res_With_IBM_For_GWAS,0.082427,0.011752,0.004918,0.038522,0.000327,0.197824,0.335771,CHG_teosinte_maize,S82,Glucose,0.137946
Gluc_Res_With_IBM_For_GWAS,0.036927,0.006235,0.027767,-0.024479,0.011558, 0.274418, 0.332426,CHG_teosinte_maize,S63,Glucose,0.058008
Gluc_Res_With_IBM_For_GWAS,0.036718,8e-04,0.008027,-0.004383,-0.006545, 0.305306, 0.339923,CHG_teosinte_maize,S76,Glucose,0.034617
Gluc_Res_With_IBM_For_GWAS,-0.184049,-0.075481,-0.069963,-0.137211,-0.081539, 0.798893, 0.250650,CHG_teosinte_maize,S85,Glucose,-0.548243
Gluc_Res_With_IBM_For_GWAS,0.009502,0.014942,-0.017188,-0.026173,0.004874, 0.351339, 0.337297,CHG_teosinte_maize,S84,Glucose,-0.014043
Gluc_Res_With_IBM_For_GWAS,0.019181,0.025952,0.018431,0.023405,-0.017267, 0.264493, 0.334195,CHG_teosinte_maize,S62,Glucose,0.069702
Gluc_Res_With_IBM_For_GWAS,0.050734,0.017929,-0.003149,-0.006319,-0.011082, 0.278461, 0.326574,CHG_teosinte_maize,S64,Glucose,0.048113
Gluc_Res_With_IBM_For_GWAS,0.016963,0.033585,-0.100948,-0.075508,-0.023911, 0.517182, 0.367362,CHG_teosinte_maize,S89,Glucose,-0.149819
Gluc_Res_With_IBM_For_GWAS,0.042057,0.019721,-0.003671,-0.035909,-0.011536, 0.318798, 0.329460,CHG_teosinte_maize,S83,Glucose,0.010662
Gluc_Res_With_IBM_For_GWAS,0.044496,0.00381,-0.012665,0.011044,-0.000516, 0.286553, 0.332722,CHG_teosinte_maize,S61,Glucose,0.046169
Gluc_Res_With_IBM_For_GWAS,0.054486,0.021308,0.005576,-0.010735,-0.025154, 0.285790, 0.331272,CHG_teosinte_maize,S52,Glucose,0.045481
Gluc_Res_With_IBM_For_GWAS,0.013181,-0.04347,-0.039821,0.008223,-0.024566, 0.376702, 0.290249,CHG_teosinte_maize,S77,Glucose,-0.086453
Gluc_Res_With_IBM_For_GWAS,0.033936,0.013377,0.018527,-0.0158,-0.008639, 0.294805, 0.336205,CHG_teosinte_maize,S60,Glucose,0.041401
Gluc_Res_With_IBM_For_GWAS,-0.004758,0.014002,0.003092,0.011083,-0.003049, 0.318294, 0.338664,CHG_teosinte_maize,S58,Glucose,0.02037
Gluc_Res_With_IBM_For_GWAS,0.040992,0.005717,-0.00721,-0.030804,-0.011458, 0.337359, 0.334596,CHG_teosinte_maize,S51,Glucose,-0.002763
Gluc_Res_With_IBM_For_GWAS,0.007205,0.059127,0.015897,0.016506,-0.006995, 0.245065, 0.336804,CHG_teosinte_maize,S65,Glucose,0.09174
Gluc_Res_With_IBM_For_GWAS,0.021792,0.0215,0.015526,-0.026952,-0.001336, 0.311696, 0.342226,CHG_teosinte_maize,S9,Glucose,0.03053
