Chr	Pos	CpG_JRIAL2A	CpG_JRIAL2B	CpG_JRIAL2C	CpG_JRIAL2D	CpG_JRIAL2E	CpG_JRIAL2F	CpG_JRIAL2G	CpG_JRIAL2H	CpG_JRIAL2I	CpG_JRIAL2J	CpG_JRIAL2K	CpG_JRIAL2L	CpG_JRIAL2M	CpG_JRIAL2N	CpG_JRIAL2O	CpG_JRIAL2P	CpG_JRIAL2Q	CpG_JRIAL2R	CpG_JRIAL2S	CpG_JRIAL2T
2	428541717.5	0.859076838825956	0.869581461050632	0.876526392305136	0.854368597153507	0.86976562196938	0.854099974763089	0.854625903058113	0.857420396593779	0.861067336769416	0.840080155154024	0.870015089694499	0.868942478611537	0.87492103833606	0.868920590208876	0.862019974447589	0.878353727764819	0.862427242872776	0.866659542818419	0.87332644915721	0.83967533392957
2	429541717.5	0.83598160978107	0.855376671865207	0.859527232555077	0.850983848713449	0.863990444557933	0.851953515853705	0.841014527126665	0.847097724464305	0.83489961777525	0.844454620682938	0.86294440484323	0.858096960211884	0.867760496959705	0.86716399080114	0.86778328821064	0.873257482301816	0.83237071723411	0.854618916290269	0.836385795501062	0.811363876888656
2	430541717.5	0.852805089541075	0.861284739673565	0.863501102143568	0.842989193135829	0.850901940878378	0.851310751782047	0.863440944582009	0.849939107406655	0.852007231268045	0.844032290426786	0.846376119593975	0.861348647076254	0.860630509869515	0.865308519427799	0.874892142169802	0.869819576069632	0.871532061816655	0.877844872063858	0.851746885605875	0.843529257569547
2	431541717.5	0.842124311168353	0.847955930326843	0.838669669612965	0.831290678397546	0.844934040774515	0.838261563919412	0.846053030145166	0.829265641013153	0.8383248798163	0.837438898011871	0.844077979985208	0.842839424281651	0.867601998218035	0.85239558931054	0.859619904758311	0.850695654483554	0.85143657265116	0.858980943954716	0.854065527994308	0.827295146309321
2	432541717.5	0.866605779282738	0.868554076357495	0.845511975253538	0.865303739546355	0.854863199788748	0.860301729754318	0.882479577956164	0.827631528388563	0.84159744243132	0.86069602264823	0.877123713809808	0.875522610403875	0.890192910090258	0.882741298304437	0.865642454245781	0.851662160145216	0.883602524284618	0.885154693653752	0.876270276086311	0.85463752710922
2	433541717.5	0.877999366949639	0.882902038837279	0.872692333234043	0.860220413641696	0.874325247500915	0.866841417420434	0.865804169639565	0.857004102349113	0.877219061592085	0.860290663331838	0.870221916563957	0.87811682911673	0.873341353494371	0.88086177642192	0.875964009273891	0.891853186929609	0.881264873901702	0.882790734955589	0.864282224626612	0.838089147164934
2	434541717.5	0.862067836571247	0.878670885447492	0.857401824409908	0.849338750076695	0.866893913957223	0.85046181288331	0.856429466672628	0.848113943427016	0.869801106413496	0.838303034379055	0.872007098022873	0.863960738777274	0.860882559088452	0.864999004617015	0.857430176452696	0.878726060183932	0.864745222438255	0.882371017413663	0.855947262026322	0.825352177651714
2	435541717.5	0.866388819904595	0.866957065251754	0.867258972896078	0.857949419452569	0.862221938181884	0.865550867645624	0.863656487927806	0.855186104405999	0.869600067223493	0.857885025430569	0.871136123555486	0.869204479408495	0.876671534237077	0.872805355568002	0.88513852002366	0.875163772909593	0.874079898899054	0.875030027285293	0.875877638982349	0.848324921174448
2	436541717.5	0.863745032030953	0.865407233549849	0.861513561713256	0.856417978003674	0.859424231893938	0.870523908206595	0.862253474558789	0.851108087255419	0.875185105345367	0.856882289234981	0.869489087370085	0.871285796273096	0.854511043211994	0.878061782900799	0.887787329342882	0.870468565391858	0.871882404297991	0.878495893416135	0.876013992829078	0.842113746842051
2	437541717.5	0.834729772693641	0.839661747557733	0.844170488877459	0.825552908494281	0.819910221838734	0.826210359508417	0.834542017556018	0.829838812207569	0.83599795834721	0.823440362378388	0.835744091629701	0.843998157113365	0.859034470364299	0.831462025829995	0.844465061330161	0.856399412978298	0.845339766648538	0.841632700545846	0.862470226768787	0.821430878554893
2	438541717.5	0.816010036792131	0.821860996590144	0.832105986108998	0.807721977180495	0.822320799285191	0.811508385737564	0.801503598244386	0.818944602417092	0.834314176096594	0.797613133500559	0.822212511979588	0.828479125000851	0.813514817168746	0.818304490487014	0.82125524337494	0.823961868074868	0.8206863685955	0.841882734551422	0.830379201403161	0.798111733152432
2	439541717.5	0.825093307617146	0.828609752919675	0.83725983828858	0.826699655726119	0.838023018471097	0.828163255593537	0.831580833279126	0.832576879050646	0.851767190725622	0.825000454223409	0.842400775765825	0.841534421896539	0.850004429933132	0.845029042078021	0.848999778947825	0.85293054386225	0.846350629745372	0.839321826034013	0.835477187660738	0.841836910757338
2	440541717.5	0.835914720712595	0.839405062224859	0.844760128661008	0.834804138188202	0.861948662801206	0.830941621064219	0.84110723669292	0.852032123787111	0.869617355872384	0.830160556749618	0.838440145718157	0.841010067336178	0.864561994581708	0.837416481052593	0.850203822289037	0.855385697623634	0.848260684533087	0.855526015285374	0.849997261022525	0.863705436129896
2	441541717.5	0.838512471171521	0.836637265372296	0.82668492914349	0.809299866164018	0.852997670486238	0.809986514888115	0.845883447294854	0.830030664833333	0.846769193875223	0.816164609645015	0.809387467915939	0.840010498606242	0.849020185128254	0.831005174936003	0.836973523721544	0.869843690240087	0.809678618919344	0.833667914986444	0.865397645795394	0.793471095633229
2	442541717.5	0.832854739982459	0.834835049533393	0.831787301855926	0.815107968939874	0.832095704395078	0.826196032521714	0.832975906123584	0.820763081821011	0.845661564722925	0.805921627315719	0.864595498264928	0.854596036605806	0.841772917219499	0.854729208689306	0.824319846649847	0.848813727289313	0.843233978703372	0.8486766024532	0.851100625180755	0.839405962657562
2	443541717.5	0.815162106604625	0.824693352269731	0.807159365549606	0.819807420275328	0.80411922997778	0.801067069033893	0.807833974203441	0.803349475416123	0.822019129969675	0.802908589536791	0.883915581127245	0.874377025121931	0.83084754648413	0.877519564999385	0.826445193410534	0.827044334994303	0.819553362191798	0.823693686271359	0.820422840774748	0.806210371021748
2	444541717.5	0.791949772051633	0.792885416427024	0.797403706671921	0.825453981245062	0.800332493453795	0.813685517268828	0.823896972045551	0.802825340097111	0.830631704414001	0.819939841377208	0.826859638068903	0.816444153768244	0.807351539238729	0.822691333200887	0.835271114782439	0.804373242240497	0.793212966811885	0.809173448225145	0.811901243721544	0.786005438877915
2	445541717.5	0.834835312105212	0.849634238221245	0.851113747705026	0.818932616887085	0.837332556582311	0.83123253954567	0.833517108650032	0.83240565222092	0.850346550063234	0.833855849241847	0.854653742281361	0.849161982777474	0.8559727234998	0.856998817608529	0.85211466061483	0.850867048954032	0.853834249796896	0.849511580796668	0.868423105576573	0.859334995327751
2	446541717.5	0.861104760523532	0.870639658987001	0.860173277322133	0.852427871770632	0.864118755216196	0.846602446619697	0.835117478125659	0.867244694525772	0.887443621654871	0.860692498105593	0.867342776234626	0.86612899934453	0.880996964042317	0.886960071872091	0.872264980349497	0.865841458661311	0.88002024499355	0.871478551591336	0.891580230260072	0.872806053787143
2	447541717.5	0.819296945870099	0.845084123444017	0.838467191501584	0.820777521713047	0.835223222108504	0.810369161724164	0.810462355323084	0.835099520712872	0.845561786546814	0.815407663563063	0.819508322511402	0.817480717549928	0.829621426811183	0.840673191522337	0.841391505319285	0.845473000597617	0.839579111017771	0.846639794453562	0.856528224716147	0.830871268707071
2	448541717.5	0.802973611842748	0.815064328201346	0.831124234999385	0.804702472986809	0.792126570129151	0.795055007144576	0.815936079192915	0.80578130972568	0.850089145443294	0.805573559814775	0.803509734618599	0.800676089351765	0.837532323012824	0.822788956300846	0.836320288745288	0.814213993730556	0.81700842717179	0.814810959651022	0.81632614673152	0.833333658408558
2	449541717.5	0.817240782712016	0.813138095166181	0.858192934236876	0.820408358083119	0.830211187461547	0.828060625038959	0.842817210259096	0.826901673111072	0.844360148956365	0.84828723045048	0.829206103867663	0.816798206250361	0.86765642332675	0.824666602871209	0.868117356381461	0.849998458400317	0.815018891457294	0.829913312216384	0.849812831267627	0.824525768840306
2	450541717.5	0.823588848250216	0.851987797742695	0.832369732482842	0.813968803245078	0.825924330379458	0.852958739346093	0.823365158353227	0.830106854541062	0.833354015884688	0.825760289778727	0.833930450323649	0.827805188829176	0.868885913141866	0.841086216213788	0.844952371124142	0.838663098977976	0.852330685596666	0.841195799601351	0.831571772473747	0.80948395612806
2	451541717.5	0.824000868092965	0.84021420477521	0.841652821600877	0.822170485617705	0.8495324336578	0.81655578499397	0.842551204419586	0.808871392631594	0.852006768998586	0.829685160073663	0.826919773050255	0.829200903604211	0.863676089037728	0.838258982317971	0.843701325007505	0.844019721441518	0.843064623753616	0.850748482929593	0.856645289149102	0.800117734777084
2	452541717.5	0.801474757648604	0.827364334513918	0.820450107499146	0.802036620308644	0.799652340798084	0.818666883697802	0.794015925123214	0.818517650159157	0.814494704091402	0.796707313756322	0.799677855953542	0.804123040170792	0.826214924279283	0.822151459420925	0.830853220328907	0.838809921966831	0.832739268131681	0.832656714069749	0.812173034114383	0.792458892195802
2	453541717.5	0.818128012705662	0.856077371951688	0.817635870437729	0.825768665015315	0.832085288799978	0.827524290996274	0.830536288710171	0.833364991865745	0.862012451396286	0.817845736042937	0.852238127814411	0.842484075662508	0.839920326521897	0.831378301667776	0.848419586452503	0.859176586222145	0.848348485412893	0.851116118691171	0.863478129316157	0.825594710998624
2	454541717.5	0.775098889767187	0.815233292808906	0.803276887586538	0.80553739500338	0.790838174822948	0.795909041704884	0.80280310844314	0.803628823915292	0.805272995691433	0.80044829325348	0.810818052913654	0.79584960097712	0.801090330752506	0.80774974125188	0.80357035717872	0.818304157095806	0.802041411973153	0.807619401267307	0.827989274193642	0.783944322507889
2	455541717.5	0.790735796995548	0.795226586689103	0.799681027624261	0.78144527813478	0.806881137554704	0.787923308387979	0.774634654296703	0.784040029194505	0.790205508722514	0.788634349260621	0.782227844493505	0.789789546642597	0.808908696859373	0.799087568409006	0.812347418107115	0.804659196415673	0.800347678513095	0.808346979525116	0.802598685351307	0.79773310756764
2	456541717.5	0.794529591061497	0.785305629369357	0.77855815347703	0.806500906313821	0.791350909329646	0.797500962854733	0.776251096165477	0.793443403711057	0.804255474699733	0.793716264081626	0.800488485279359	0.790412728490844	0.806542859943059	0.805986851296851	0.80933536985007	0.800676942031842	0.818284719129741	0.820308458822837	0.817952628949232	0.776954644876768
2	457541717.5	0.78640667550945	0.809459861579324	0.804819890774496	0.788350386957717	0.784874631846384	0.774494855233642	0.793816284467165	0.780487375037931	0.793842808190262	0.772959374253821	0.782900291344449	0.812180496451601	0.793585759307665	0.817468069496972	0.801888002169719	0.805042607542361	0.794980537503511	0.806137288777712	0.792123847942198	0.796566017711555
2	458541717.5	0.810626575578698	0.818071149110812	0.80483364171695	0.815110931457199	0.838093920366317	0.801185594986518	0.854469687728332	0.810468209198938	0.823429465974339	0.80785176998612	0.826916391948571	0.822758049088676	0.842823885298037	0.832709956296145	0.826712620135248	0.872704111632334	0.833660341556829	0.837567689189421	0.869377934756347	0.815172873054197
2	459541717.5	0.809629464559363	0.802073107604547	0.824837716955141	0.810166170697753	0.811533219024204	0.801715765063533	0.825795515131545	0.796158243393711	0.813531422254282	0.79194458937607	0.803113952303993	0.807972169381582	0.824379857410959	0.831801160426028	0.81408058044647	0.865151796617566	0.81943107004155	0.816224973577887	0.863252597908505	0.807008797614448
2	460541717.5	0.776053405920362	0.770951223017395	0.784231470653	0.781814735692746	0.788040796599214	0.801074333401627	0.765722367051407	0.78021149903809	0.792466493428032	0.761255239199597	0.791037981144287	0.787388547805048	0.789209922530973	0.780766667666124	0.787084184138281	0.771540410055158	0.78738213856307	0.794251740528549	0.80522846904546	0.780824656490429
2	461541717.5	0.803538761347821	0.786650919525628	0.800884727119515	0.790503161590445	0.790114210940932	0.807092819770782	0.806804648641053	0.809394012390639	0.825974379952133	0.784892783441078	0.79876388214779	0.817225023114195	0.81681708368957	0.818714204390567	0.813684851092129	0.815305024772947	0.811609803260136	0.816783974615275	0.79066304465488	0.796739377055456
2	462541717.5	0.822418133843697	0.818304727161408	0.789457070972308	0.826388737278061	0.831757170396656	0.816701057864896	0.810792312300561	0.832113256296628	0.842163523035246	0.787807790767005	0.844419102800754	0.815462048292124	0.827132591863007	0.823430053768381	0.834363470540114	0.828036585976575	0.831492672759886	0.817228985516826	0.79470088178738	0.786829830394895
2	463541717.5	0.779512800317366	0.787025624364669	0.795710821230753	0.829268054393921	0.827700836048803	0.809440877899642	0.783244790588135	0.804357173901773	0.820444231648392	0.775712036555859	0.82472213163784	0.815322948495214	0.803004830697368	0.799752266201799	0.827182243914936	0.833253958255204	0.789288934457256	0.803771305361838	0.796705359426205	0.812759213675945
2	464541717.5	0.793763006826005	0.826531804756961	0.788607571838295	0.812078252251375	0.81117163332366	0.814725660886477	0.824041384487043	0.79646959134431	0.800065778890443	0.777723190960876	0.831693151922488	0.766934497010113	0.803467830761317	0.830808814889982	0.803665690060774	0.818758566938095	0.79550497634084	0.799205549780722	0.802254111842802	0.833553945152762
2	465541717.5	0.817258373829707	0.824704922390805	0.808075022055411	0.808652265885537	0.793843674450596	0.811557317416452	0.810173888025107	0.820236803676624	0.833482681120487	0.803208351377832	0.810991498090271	0.799549690291985	0.856351511463567	0.828925031743974	0.827917620471067	0.807709237105763	0.81020984910644	0.80872416662681	0.829878219087677	0.785952673324256
2	466541717.5	0.848134328400198	0.865415326869084	0.857479881167136	0.83978104181849	0.849094907844899	0.848345338468909	0.856885125118485	0.837005649400229	0.855139106416835	0.844836675270761	0.858989331417425	0.852148363411964	0.865339006604957	0.863094239279699	0.857025490183462	0.856670477975068	0.860250804039488	0.864693828331399	0.859239335102001	0.83559333490136
2	467541717.5	0.836618253841676	0.855538214742282	0.852834441638353	0.837288200046274	0.843003859795749	0.843499665081065	0.843292413034904	0.829940178820096	0.848400730688072	0.818638243830603	0.851895511710571	0.847761743974431	0.858561887793709	0.849799802302473	0.848567269472233	0.841255104685008	0.846457885679899	0.853973945887014	0.848918525917522	0.824365505737175
2	468541717.5	0.805844295907649	0.815883726288243	0.831855383141737	0.787995914635523	0.802243658162338	0.797045663653465	0.803652068286772	0.801614040420736	0.815125537965235	0.810645840122006	0.799745202106394	0.797292686594524	0.823255676773627	0.808316770573111	0.834892118225087	0.797339001853157	0.799083662470217	0.800381694489344	0.810648118135098	0.803397122648434
2	469541717.5	0.828164696926088	0.842831603148896	0.846046886289252	0.788423065364462	0.806894958237441	0.803889115119662	0.803207448543003	0.823910495301568	0.837240848747218	0.827693236579132	0.837933597100528	0.850386193727776	0.812922572070541	0.865680365402506	0.824394459167147	0.844569820278456	0.808474272807162	0.819531215201442	0.833417257677718	0.847500775935998
2	470541717.5	0.822061887604363	0.834410578259124	0.842569719614111	0.820375993955374	0.832216237598629	0.817536680942592	0.819165393685165	0.814662185832655	0.824257968938777	0.820830757692947	0.832293540811904	0.835004066006518	0.845286021830296	0.833654668600725	0.828562259967394	0.833798416725627	0.823513376902058	0.837567568637263	0.838434993070211	0.809859613870999
2	471541717.5	0.847582555516576	0.843068298255719	0.867051760377755	0.857446016970098	0.854856591583304	0.839983121932928	0.839655786001935	0.84432347600414	0.854461991992585	0.852941034958445	0.848715364638134	0.861565470685647	0.867187262378216	0.861806628708539	0.868608935498223	0.86312369491204	0.853670075607792	0.861406438479707	0.849069888149778	0.845274548050362
2	472541717.5	0.795448944900714	0.815892706509667	0.821013992847674	0.802951492189344	0.772121914709173	0.797654585564335	0.784189152059555	0.814297448429059	0.793847730438404	0.804377740084512	0.776499386600541	0.779802481245126	0.829860282848795	0.826402875531204	0.827489795640941	0.824014455893571	0.79756790443569	0.789164970263675	0.785615270514669	0.799356733563285
2	473541717.5	0.870103399301121	0.872082829216884	0.862699775235432	0.850653020398141	0.841653622091431	0.861592139657761	0.870456995873992	0.854175108345304	0.859327824500301	0.851705167485911	0.858681968205002	0.840581442020584	0.879908216855935	0.843353348927827	0.856595062465732	0.867960676720447	0.857295481963186	0.839488331666785	0.864556209863569	0.863163492492334
2	474541717.5	0.858428194778457	0.864042327038004	0.837039055378586	0.853077284295959	0.837880435460157	0.836990105786137	0.850842284881601	0.846973773125898	0.850496907519436	0.846643790620141	0.859861230833233	0.849261745284689	0.866182140885269	0.832349307777974	0.83097861366249	0.85792641918323	0.842433755561087	0.850647620667137	0.868538136542523	0.830537354734757
2	475541717.5	0.796785342746474	0.802644385657571	0.783174155868908	0.786767487535567	0.784113481627299	0.777785916463677	0.775751282484041	0.779550221738223	0.799873304191957	0.777429600181067	0.764691913808275	0.777295706284161	0.808802555116853	0.826149773415669	0.803944900555751	0.820241191092354	0.812085089743374	0.822891099180174	0.777757764656199	0.802967329280031
2	476541717.5	0.802174373956791	0.827403415284824	0.793509347193347	0.810660187560442	0.801134577569149	0.805635396039656	0.811278689245119	0.799778089727493	0.799509511019954	0.789698155646223	0.801573878977465	0.791339715387819	0.816554916378625	0.805915045083589	0.811927616504437	0.816222089444187	0.803180271842604	0.816523723795469	0.806416456701886	0.801784316048727
2	477541717.5	0.795373488863158	0.834857010025106	0.804760249818199	0.81131660253586	0.796029837863878	0.812152371972537	0.80687892632048	0.808741401875709	0.816546180718479	0.799226955662696	0.811819686575148	0.815019337699393	0.818148693121614	0.826647802235356	0.833527372224596	0.855332406662749	0.815733918439716	0.828119012702259	0.834629372518487	0.799333538840386
2	478541717.5	0.812072506994454	0.820754562150493	0.810127410850068	0.81089785486893	0.817842392201989	0.831063187741688	0.835596643287281	0.82430762725896	0.822077652157104	0.807807439095387	0.805873183258701	0.814595093652239	0.833356611282459	0.849851145894115	0.823489802645522	0.834677417655656	0.820882469280474	0.82343782195569	0.817822127898373	0.808226707463001
2	479541717.5	0.806248483168173	0.811007152030759	0.814257359371651	0.820056137944988	0.81303274635872	0.828310636254774	0.816206645596165	0.801456218932958	0.818525813156151	0.800495958309025	0.836922464374626	0.825708763058263	0.829246912002266	0.827544045528804	0.819889479614378	0.846516709182459	0.83384803245731	0.843580459767869	0.834141754181694	0.807897951125414
2	480541717.5	0.786646599182684	0.813573384136144	0.811135943455181	0.794009837744261	0.783844606570909	0.787980986769445	0.776947753017885	0.781425437635144	0.788799712984197	0.785800758296627	0.809867314015524	0.806910877866288	0.799302943404556	0.799927119789855	0.797134956734541	0.826495440052259	0.799902078092722	0.805485564812884	0.809536007715446	0.803544358729224
2	481541717.5	0.80651046776319	0.812583414743811	0.793403767893959	0.794943273568899	0.793681558682185	0.795584956175256	0.802741798524934	0.795650722972637	0.802476103721967	0.787314560208562	0.780959728955843	0.825133903212783	0.815524319519727	0.815142381179395	0.815304364080864	0.816067414878174	0.814779772471449	0.823543137968217	0.801195027761365	0.796778897754321
2	482541717.5	0.772011764237621	0.774503233789827	0.773524954271846	0.767779727487506	0.778247072992564	0.771060116063085	0.764498617790279	0.751306780562393	0.778577975694574	0.76280946419563	0.778090813833298	0.774640167813079	0.804731643255586	0.777639585949762	0.784967560385501	0.793603967211983	0.783597597068793	0.782846406420862	0.78260628158891	0.775742365968981
2	483541717.5	0.771722521447425	0.822000390462513	0.788793722104576	0.781602591962142	0.780376038994007	0.781697982178335	0.776893117292175	0.773730531881238	0.800565601355085	0.808331548920886	0.815351748966608	0.815206675759864	0.82834511601516	0.811384153093649	0.793974768781881	0.801669764203441	0.817222261298849	0.830137152072976	0.797147382573472	0.808150048214368
2	484541717.5	0.81548488364485	0.823996076570962	0.810138488131955	0.81230362845227	0.809638888390258	0.837270143724055	0.834630847363403	0.816905459981257	0.838659689934688	0.832767046976313	0.83241707169569	0.826098546021507	0.862913065357126	0.840698712644062	0.853758936885723	0.846726630334085	0.801697592579614	0.83781963638968	0.841462094661327	0.821396746551636
2	485541717.5	0.77562317824734	0.7850913221175	0.787206026109698	0.796442868109379	0.786026910372574	0.78553359294302	0.782731190225466	0.797144426806992	0.800194234035726	0.775824036583299	0.789064289044575	0.799370641726559	0.82155556616177	0.803455895948148	0.811686482790646	0.811760315873163	0.797353957519587	0.816043075723865	0.805309140062486	0.81778260581173
2	486541717.5	0.775076076865648	0.800692945770489	0.778714854522861	0.809226578708609	0.789580694986288	0.784228788222492	0.788367819524137	0.817863860601958	0.794871765235369	0.815393639483012	0.81299198192415	0.793718467027367	0.84723625183816	0.793851706662264	0.834754579571046	0.804009602681334	0.783203693749589	0.805233256919343	0.809049471611948	0.803610973752986
2	487541717.5	0.78204865630032	0.772369409368956	0.774017590540926	0.755814033663269	0.764927562650152	0.757587467407041	0.769926726564209	0.756124315826391	0.762860727913582	0.747468571787222	0.786300489405536	0.76140747086358	0.776304275062905	0.791717286787711	0.775570435686304	0.772105899440119	0.782941549289742	0.784050020697879	0.769681089838593	0.763757544019109
2	488541717.5	0.76520618942404	0.780904978736776	0.772016983094165	0.778482425414054	0.780200935350423	0.797138072172097	0.774837940422733	0.80039785310082	0.806548284726099	0.765914771160199	0.766718934918821	0.804034492659729	0.802091109439628	0.825749477994478	0.793784754082233	0.778032279793392	0.791963753837821	0.806184526120111	0.821096260953877	0.778306632571544
2	489541717.5	0.759876440347041	0.768913082385834	0.765478550122211	0.774362605153034	0.784441459521588	0.753211666561525	0.791611077570979	0.769693456087195	0.800224343710077	0.781294495578565	0.779731157353909	0.771124897989916	0.812909904452055	0.804573760186591	0.787808136597547	0.794418009823683	0.805202910402348	0.780844636624098	0.79238202670954	0.772290085251101
2	490541717.5	0.74853494023696	0.772127799951829	0.778761699929958	0.762882641302975	0.748362761546898	0.741751248593216	0.753601542187515	0.756047547187769	0.772418672889237	0.739427008398656	0.753108130619045	0.748711689292119	0.763466440144468	0.77679686813649	0.767760473628593	0.783699645254091	0.776631574262973	0.774299926902688	0.774480282448876	0.747481924184804
2	491541717.5	0.777484101172119	0.781018877643691	0.787431334850438	0.78181561431467	0.768780663971779	0.772461275749582	0.775311784514423	0.758516140980675	0.78797837663081	0.767565871141391	0.786449206730725	0.776932895664892	0.79523766215792	0.807289824078394	0.793652389913884	0.800630808363853	0.775100020475768	0.77802167313718	0.801429225933643	0.771758252086735
2	492541717.5	0.75470832423132	0.764011250945944	0.777969580609315	0.773392041875525	0.780772231521626	0.77046238095706	0.784377229318578	0.784264421983868	0.789677823392257	0.751391130650214	0.781879217488316	0.783230343032687	0.795464505297072	0.780729253285893	0.79957817553757	0.801838823362155	0.77490567643176	0.793383173992443	0.814736130664706	0.797085591179188
2	493541717.5	0.799657953351357	0.79325550925095	0.79258212300633	0.795022398682001	0.807042577408219	0.79991363977968	0.785804979858587	0.783509839382954	0.814913101548952	0.792088925006259	0.797283177324684	0.801907623880808	0.82714184087141	0.834050092846186	0.815063815181421	0.816748683665072	0.80399077994495	0.812262003830398	0.80653862766987	0.798304119109582
2	494541717.5	0.773973759857579	0.764627173499842	0.780684810998419	0.760079186490551	0.769661927362565	0.758739082900189	0.775669392567238	0.753516684146293	0.781485760993703	0.7627498104758	0.775938851902394	0.766841705977468	0.779224051824102	0.786144503952197	0.775022093661801	0.790647712684209	0.772929545422735	0.783688172342128	0.767944915339406	0.766855272031974
2	495541717.5	0.755269599100369	0.773590312057171	0.786449813142133	0.760706998611384	0.735188013480699	0.747299173792374	0.741934337559414	0.749142913894638	0.766863189570603	0.742312919539882	0.750734260527996	0.744336160389132	0.760607597766345	0.786148455162568	0.775462050133722	0.773766430709027	0.756111908687107	0.757738417713699	0.747618333948296	0.74826671079171
2	496541717.5	0.734605159266546	0.730204218528927	0.738048741530187	0.727146146843655	0.71330658993361	0.719230465650777	0.716826808984464	0.72165292321192	0.725374281213321	0.71861834442117	0.735918318043544	0.725874946438834	0.746245735584832	0.747209013903051	0.748110418107665	0.752578008560442	0.737616803951051	0.753234330259506	0.740824988605453	0.738304150768442
2	497541717.5	0.736051882739554	0.732919936977846	0.733882393647723	0.750144166566875	0.727585019625846	0.741754130204326	0.743647967075321	0.735041175384982	0.745681636008578	0.745152172293865	0.743549735501877	0.749444945970813	0.744411256096418	0.740995336398076	0.761773915639384	0.761795589264009	0.727416559536208	0.735513597167015	0.757016182577237	0.76982835634612
2	498541717.5	0.717911255807221	0.728681374635091	0.714458206072903	0.716408025676462	0.728684835826051	0.728960966950007	0.72322539523793	0.723767445436523	0.714741044701417	0.710726723135882	0.740009539931803	0.737653624083112	0.737630770535511	0.751927523057535	0.734289847870487	0.764872447438117	0.726078674973186	0.732233456327205	0.751288544940301	0.751006379486211
2	499541717.5	0.697798541318225	0.708316568456777	0.729580628662725	0.712646073476735	0.714448149146793	0.728657133057813	0.729459570708403	0.711967968794484	0.746082589737414	0.720630888427924	0.715248576914011	0.7237779940031	0.729847057717394	0.747610735969684	0.744556644710902	0.764316968562215	0.730741859596559	0.754331891347723	0.732589418991907	0.746835268721266
2	500541717.5	0.735823314872379	0.762781570825887	0.738511415387377	0.775478941544444	0.740964385921244	0.742195569430384	0.720886712359223	0.767012456012741	0.763022465010215	0.739712084626553	0.766450778953326	0.751734598976599	0.770619188663059	0.782550088537144	0.773133706678468	0.776851630704221	0.760627936224707	0.779974112837472	0.775134548527777	0.778087873518026
2	501541717.5	0.694676470852324	0.682268359738943	0.677658821671911	0.695318083449353	0.673639855646136	0.699090378389269	0.68470410992504	0.713826841969248	0.685726965250806	0.682116390193765	0.685227042256529	0.707151072633065	0.733737088322746	0.715000296675091	0.692538284566585	0.704448855212302	0.692221724151638	0.700880105270264	0.693158945464979	0.704830963091312
2	502541717.5	0.695477889207955	0.714990398546594	0.706868366850435	0.706104837512844	0.68793963325413	0.695446371050742	0.685608072304463	0.709420711327939	0.716151948576188	0.713464400745584	0.725350147481458	0.691811271617691	0.741569210869036	0.717159225370955	0.742239038471471	0.740716641880209	0.719778121599019	0.735225917162016	0.722885073603625	0.718965834232926
2	503541717.5	0.770973902484984	0.794821448225202	0.799161455924535	0.788190846762556	0.79968637528155	0.787562220242503	0.79001736528455	0.778026198992976	0.80062360941112	0.769302693708973	0.795467778281803	0.801871106868654	0.80437454310957	0.807259084759737	0.805188884343413	0.813195988760406	0.800928362611065	0.807563058463355	0.795677481641782	0.807366188548578
2	504541717.5	0.7588571628403	0.744395102882849	0.759891138055731	0.761908784564648	0.745382967538277	0.754695658257642	0.749616863913506	0.741170790861359	0.787258137985132	0.751611996917909	0.771077435852515	0.7558507592662	0.780352080084738	0.764047187010435	0.772795535122698	0.791894236313899	0.774755260998898	0.783552651836082	0.764545437239817	0.78681697133776
2	505541717.5	0.765099874940823	0.746156454400841	0.793442038459813	0.747638690338298	0.765104227651771	0.759543789435124	0.764910432613953	0.758700166424492	0.7890057231978	0.739360661826196	0.790213788227077	0.76292336287182	0.773641723232547	0.768337787994127	0.771828451687911	0.779308946945619	0.776021749115607	0.780424491699663	0.763441371693374	0.752248448267146
2	506541717.5	0.717415350646134	0.749259900450103	0.733860602849732	0.744516232311757	0.739243834299723	0.755529778393676	0.731604140998703	0.728389847969511	0.746808726768838	0.748665627195383	0.752196985050489	0.734916815002648	0.758623918685601	0.750224593034682	0.76692610543203	0.747284854997731	0.753153631443036	0.762325057898055	0.746183760018829	0.761557292409953
2	507541717.5	0.744536449733878	0.734413159074784	0.723965715009219	0.769021963817261	0.729933222399993	0.737608326905176	0.723892825653408	0.739500835947259	0.753132187422009	0.760162191169251	0.753988952112837	0.73400618949028	0.7575975240906	0.760613160325295	0.750723044057837	0.771143599542221	0.735323365170188	0.751151377731433	0.781501426495407	0.751255343180691
2	508541717.5	0.733324261103481	0.744565467486553	0.733591523954284	0.757061057296716	0.747499543177008	0.723783974303135	0.720560466338143	0.740631544783361	0.728013072176385	0.758172519323179	0.728829196163932	0.741160241944911	0.772568030830162	0.745378551985902	0.749323723058665	0.784130826352703	0.747178791982515	0.74181869214763	0.756608803934079	0.740116651734146
