Chr	Start	End	Comparison	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
3	71571292	71571618	Teosinte/Maize	0.841632653	0.867554859	0.886231884	0.927777778	0.925806452	0.889668856	0.928499278	0.932238095	0.911751152	0.883261183	0.948206937	0.693209877	0.905194805	0.928427128	0.945737801	0.956168831	0.88079806	0.914357864	0.946594982	0.868888889	0.136363636	0.859333333	0.747395833	0.044642857	0	0.891666667	0.992424242	0.81372549	0.817204301	0.333333333	0.096472663	0.928265993	0.209876543	0.959770115	0.808641975	0.49122807	0.928666667	0.062419562	0.017406692	0.035714286	0.011670762	0.022343386	0.01966967	0.041516517	0.025879451	0.031081081	0.003968254	0.028787879	0.023809524	0.007575758	0.401357229
3	71811887	71812030	Teosinte/Maize	0.6125	0.539563541	0.671784512	0.815845429	0.598997494	0.904875826	0.87406015	0.109022556	0.78245614	0.67748538	0.149446958	0.167328042	0.697575378	0.974937343	0.678362573	0.312745098	0.373958333	0.666984127	0.55112782	0.533333333	0	0.064814815	0	0.231481481	0	0.09375	0.1875	0	0.088235294	0	0	0	0	0	0	0.1875	0.064814815	0.083333333	0.076470588	0.075757576	0.044444444	0	0.06452381	0.041176471	0.005347594	0.008928571	0.019230769	0.097222222	0	0	0
3	73681178	73681591	Teosinte/Maize	0.66087963	0.803442728	0.513414063	0.612253812	0.750386267	0.370814949	0.848683261	0.710804936	0.766912879	0.894594595	0.615998839	0.84174691	0.725746669	0.513981276	0.883964184	0.661078936	0.491031394	0.768873403	0.450834599	0.636612642	0	0.777536232	0.137654321	0.19047619	0.045454545	0.630434783	0	0.605729167	0.727954145	0.511363636	0.145833333	0.433333333	0.063492063	0.012820513	0.395061728	0.58	0.072058824	0.194338736	0.325617284	0.011904762	0.018648019	0.040650231	0.039696737	0.115436415	0.173232323	0.207603687	0.091450216	0.058672403	0.026984127	0.005208333	0.908546639
3	73681253	73681399	Teosinte/Landrace	0.693253968	0.863095238	0.493593074	0.647686388	0.807563733	0.306953047	0.862289562	0.664008214	0.868148148	0.968809524	0.630079365	0.773980464	0.891111111	0.485305435	0.963492063	0.672222222	0.255194805	0.764761905	0.473524624	0.588201058	0	0.916666667	0.277083333	0	0	0.851851852	NA	0.634615385	0.711538462	0.625	0	0.564285714	0	0	0.3125	0.5	0	0.107407407	0.113703704	0.017857143	0	0.006666667	0.04047619	0.106378066	0	0.3	0.035714286	0.006493506	0	0	0.924508825
3	74617510	74617649	Teosinte/Landrace	0.19047619	0.75760582	0.635087719	0.96969697	1	1	1	0.933333333	0.966666667	0.875	0.875	1	0.907352941	0.96875	0.840909091	0.983333333	0.960714286	1	0.972222222	0.936842105	0.090909091	0.749122807	0.31	0	0.173333333	0.887797619	0.170015949	0.308333333	0.18627451	0.833333333	0.497222222	0.891025641	0.078947368	0.655322129	0.333333333	0.346491228	0.022222222	0.214285714	0.087218045	0.051261611	0.116666667	0.009587203	0.434210526	0.034210526	0.165789474	0.585802469	0.033189033	0.029605263	0.1	0	0.132863409
3	74617510	74617809	Teosinte/Maize	0.064716312	0.575761476	0.362179487	0.979166667	0.822777778	0.973504274	0.921171171	0.8	0.927777778	0.939316239	0.954901961	0.84	0.898333333	0.927419355	0.523504274	0.9328125	0.902529762	0.931818182	0.825268817	0.793402778	0.035714286	0.639102564	0.085897436	0	0.07654321	0.911805556	0.082864358	0.085648148	0.102150538	0.853535354	0.213095238	0.766203704	0.040697674	0.563852814	0.161290323	0.126602564	0.005555556	0.06031746	0.032492997	0.023552632	0.073684211	0.005512339	0.158653846	0.0125	0.067132867	0.225968013	0.014223871	0.011338186	0.043650794	0	0.054878364
3	74688020	74688505	Teosinte/Maize	0.890238095	0.934539474	0.912217018	0.945887446	0.97463112	0.98245614	0.962484737	0.942708333	0.928875171	0.907627119	0.920068027	0.958333333	0.923792271	0.956530612	0.923224728	0.946610169	0.813384813	0.938792517	0.959863946	1	0	0.43	0	0.015432099	0.007692308	0.983091787	0.905982906	0.068181818	0.011111111	0.929166667	0.766666667	0.398071127	0	0.38504884	0.042142857	0.926495726	0.555238095	0.019364075	0.884893722	0.127710233	0.00754717	0.013174603	0.836069652	0.032022145	0.010985533	0.002702703	0.921296296	0.894954821	0.924731183	0.886564626	0.911885758
3	74796329	74796529	Landrace/Maize	0	0.043434343	0.262345679	0.225757576	0.278899836	0.58	0.255017007	0.112260536	0.061372344	0.113055556	0.571428571	0.087704633	0.057050673	0.166774892	0.352873563	0.066269841	0.1	0.113604094	0.350833333	0	0	0.878431373	0.958333333	0.988095238	0.829464286	1	0.880291005	0.939285714	0	0.911827957	0.903888889	0.988636364	0.134615385	0	1	0.408333333	0.502941176	0.902380952	0	0.937170593	0.869142857	0	0.0078125	0	0	0.007575758	0	0.003344482	0.008064516	0	0.369743304
3	74796329	74796529	Teosinte/Landrace	0	0.043434343	0.262345679	0.225757576	0.278899836	0.58	0.255017007	0.112260536	0.061372344	0.113055556	0.571428571	0.087704633	0.057050673	0.166774892	0.352873563	0.066269841	0.1	0.113604094	0.350833333	0	0	0.878431373	0.958333333	0.988095238	0.829464286	1	0.880291005	0.939285714	0	0.911827957	0.903888889	0.988636364	0.134615385	0	1	0.408333333	0.502941176	0.902380952	0	0.937170593	0.869142857	0	0.0078125	0	0	0.007575758	0	0.003344482	0.008064516	0	0.369743304
3	75328518	75328898	Teosinte/Landrace	0.342451874	0.31875	0.470767196	0.019323671	0.35499038	0.257307692	0.331845238	0.244726062	0.452173913	0.416250325	0.011904762	0.480555556	0.318867925	0.016666667	0.641017316	0.437713387	0.959183673	0.207369615	0.432083333	0.989583333	0.941134752	0.95	0.864583333	0.887083333	0.873737374	0.446078431	0.989285714	0.95625	0.991803279	0.824074074	0.941481481	0.289285714	0.931818182	0.881410256	0.846354167	1	0.206140351	0.937991718	0.907142857	0.93272561	0.943518519	0.914643775	0.89516129	0.843801314	0.888655462	0.934987893	0.02259887	0.923014208	0.931372549	0.89176818	0.857162058
3	75328581	75328862	Teosinte/Maize	0.299074074	0.279166667	0.478594771	0.006060606	0.354632035	0.233169935	0.346296296	0.210364146	0.45839599	0.416148364	0.004545455	0.522072072	0.331349206	0	0.684675325	0.469019274	0.969298246	0.174313187	0.429292929	0.988095238	0.955092593	0.96875	0.881944444	0.897126437	0.845679012	0.454166667	0.984482759	0.96969697	0.990566038	0.832608696	0.970588235	0.253703704	0.933333333	0.853174603	0.86	NA	0.132183908	0.933272283	0.904761905	0.939099677	0.948958333	0.921228236	0.87745098	0.870082816	0.933760684	0.921720117	0.007092199	0.914568189	0.969135802	0.880667481	0.869071429
3	75357257	75358132	Teosinte/Maize	0.91482684	0.268015873	0.44342514	0.834047619	0.392151425	0.001428571	0.353995939	0.399895833	0.841796875	0.873052363	0.938504464	0.320786341	0.931324405	0.03047619	0.4382259	0.910092593	0.948494398	0.221118721	0.905040198	0.592307692	0.011363636	0.756519274	0.006944444	0.008578431	0.017933131	0.91004902	0.931138406	0.008960573	0.004166667	0.957575758	0.321760343	0.437112403	0.00913242	0.204827781	0.004065041	0.028985507	0.001956947	0.021205357	0.002747253	0.006126482	0.003472222	0.000784929	0.005102041	0.050886525	0.00127551	0.009259259	0.008241758	0.003205128	0.878571429	0.001984127	0.004681777
3	75631580	75631991	Teosinte/Maize	0.324617174	0.299961096	0.304904051	0.001356852	0.1015625	0.894971264	0.083005795	0.594298246	0.002487562	0.485313387	0.001221001	0.387757937	0.294476654	0.344278607	0.360714286	0	0.003846154	0.345439871	0.254181929	0.5175	0.868055556	0.946052632	0.912015504	0.972222222	0.897674419	0.422247824	0	0.884554335	0.953488372	0.92214735	0.941935484	0.259473079	0.93877551	0.946969697	0.938492063	0.971631206	0.841883681	0.861709311	0.870471696	0.923478528	0.843354978	0.890361635	0.903741497	0.892150298	0.925995025	0.921102256	0.930952381	0.90196684	0.884879176	0.907159756	0.905446623
3	75632335	75632723	Teosinte/Maize	0.5875	0.635326689	0.402887538	0	0.237088	0.951851852	0.037908497	0.252252252	0.002898551	0.055892857	0.005464481	0.445744681	0.377799228	0.465678825	0.59389881	0.002604167	0	0.279499596	0.153162006	0.451388889	0.975	0.989583333	0.983962264	0.924358974	0.946517413	0.649462366	0.00862069	0.910204082	0.996153846	0.888888889	0.94047619	0.351851852	0.817375887	0.868253968	0.916666667	0.913888889	0.943262411	0.913194444	0.952736007	0.941764782	0.886666667	0.899743231	0.957189542	0.886666667	0.873504274	0.935486479	0.894805195	0.927078141	0.951923077	0.900282662	0.929413618
3	75632355	75632552	Teosinte/Landrace	0.703125	0.569444444	0.211243386	0	0.219338994	0.977011494	0.071604938	0.380952381	0	0	0.01010101	0.297777778	0.497278912	0.439058957	0.638888889	0	0	0.247619048	0.055555556	0.538194444	1	1	0.976	0.908333333	0.982323232	0.59382716	0.007575758	0.910526316	0.992592593	0.931034483	0.956989247	0.222222222	0.872807018	0.861333333	0.913194444	0.922619048	0.908045977	0.872807018	0.923611111	0.965165081	0.891414141	0.914304916	0.974603175	0.827586207	1	0.944727891	0.863333333	0.915178571	0.931818182	0.931818182	0.91446713
3	75669019	75669578	Teosinte/Maize	0.868130816	0.855711068	0.916929679	0.872525677	0.851507937	0.782400274	0.705454545	0.89382716	0.853299916	0.886164021	0.682738095	0.425701703	0.945784449	0.753492063	0.859551367	0.889757412	0.869118142	0.841653291	0.926500194	0.736970286	0	0.344444444	0.004347826	0.003546099	0.801351351	0.697530864	0.926616915	0.011737089	0.772108844	0.958958333	0.012820513	0	0	0.00625	0.336004646	0.003389831	0.005128205	0.007955182	0.010814815	0.01461039	0	0.357407407	0.010416667	0.00152439	0	0.007777778	0.015384615	0.008733489	0.001915709	0.008205128	0.003517316
3	75669065	75669470	Teosinte/Landrace	0.909090909	0.872641509	0.914415923	0.846778711	0.906197479	0.814074074	0.732051282	0.883333333	0.884210526	0.922463768	0.556756757	0.402351339	0.935540675	0.702622498	0.828	0.9575	0.851996337	0.82	0.933869048	0.811261261	0	0.260215054	0.005555556	0.004901961	0.810169492	0.714285714	0.937878788	0.006060606	0.800813008	0.942397661	0.01572327	0	0	0.007407407	0.32122449	0	0.006289308	0.007326007	0.010536398	0.009672619	0	0.338308458	0.010869565	0	0	0.010057471	0	0.001748252	0.00245098	0.00969697	0
3	76711008	76711396	Landrace/Maize	0.002136752	0	0	0.128395062	0	0.0125	0	0	0	0.400538972	0.003941441	0.001736111	0.001371742	0.00304878	0	0	0.005208333	0.00485589	0.020679012	0.004888889	0.017091837	0.025925926	0.005952381	0	0	0.564669739	0.007426304	0.003174603	0.008547009	0.145382395	0	0.076855288	0	0.016893939	0.010714286	0.01400463	0.006377551	0.963636364	0.021381579	0.932062942	0.846570295	0.000757576	0.888469059	0.834126984	0.323436604	0	0.867787632	0.931392178	0.940012369	0.894535152	0.001923077
3	76711011	76711560	Teosinte/Maize	0.009450172	0.024085006	0.013642214	0.135127431	0.010912698	0.014032073	0.013652482	0.01038961	0.019573643	0.494906629	0.004723085	0.001404494	0.016780045	0.007575758	0.006510417	0.007246377	0.017676768	0.034641549	0.061741499	0.003900709	0.013804945	0.021604938	0.008196721	0.005376344	0	0.667595819	0.006409002	0.002597403	0.007092199	0.389263252	0	0.152076257	0	0.013139731	0.009375	0.009498208	0.004618227	0.95952381	0.034486216	0.938922755	0.873809524	0.009245326	0.893869271	0.880116959	0.450303455	0.011437908	0.912582556	0.937892726	0.953416149	0.894794421	0.006687243
3	76734700	76735363	Teosinte/Maize	0.004768519	0.627192982	0.02745098	0.007142857	0.003710575	0	0.009166667	0.061093668	0.406024096	0.117693316	0.004081633	0.006111929	0	0.002083333	0.006578947	0.077114428	0.002427184	0.126736111	0.011904762	0.004444444	0.852941176	0.629107981	0.97002924	0.933176101	0.928205128	0.34029304	0.005975506	0.886574074	0.916666667	0.005042017	0.451741294	0.959166667	0.980452675	0.320576132	0.907236842	0.961538462	0.985964912	0.926484018	0.03037037	0.925930362	0.885875706	0.899100291	0.130797101	0.836865942	0.874242424	0.963572011	0.929577496	0.088150609	0.114254386	0.002415459	0.943414292
3	76734774	76734941	Teosinte/Landrace	0.003289474	0.832234432	0.005813953	0	0	0	0	0.118055556	0.411458333	0.226870748	0.005128205	0.00625	0	0	0	0.098484848	0	0.324074074	0	0	0.857142857	0.866666667	0.984126984	0.960526316	0.955555556	0.341975309	0	0.864583333	NA	0.006493506	0.337333333	0.954545455	0.9921875	0.275	1	0.983333333	0.98	0.942307692	0.030701754	0.908167063	0.921052632	0.8469484	0.157142857	0.779617605	0.77688172	0.965625	0.891988062	0.053291317	0.083333333	0.007575758	0.922609819
3	76916696	76916795	Teosinte/Maize	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017857143	0.011111111	NA	0	0.011904762	NA	NA	0.5	1	NA	0.642857143	NA	NA	1	0.916666667	NA	NA	NA	NA	0.761904762	0.952380952	0.880952381	0.952380952	0.923076923	0	0.961038961	0.830073696	0.852112471	0	0.855921856	0.875	0.932539683	0.801054018	0	0	0.004761905	0.94047619
3	77271829	77271933	Teosinte/Maize	0.159649123	0.13128655	0.039215686	0.105263158	0.131944444	0.058928571	0	0	0	0.368627451	0.043859649	0.166666667	0.272222222	0.007518797	0.035087719	0.05	0.034391534	0.044047619	0.073684211	0.009803922	NA	0.625	0.688596491	0.166666667	0.8125	0.592592593	0.4375	0.592592593	0.394736842	0.452380952	0.444444444	0.2	0.438596491	0.280701754	NA	0.333333333	NA	0.931077694	0.644319131	0.46	0.60462963	0.28125	0.874269006	0.511904762	0.630847953	0.588171186	0.62962963	0.683214286	0.631578947	0.780984848	0.592592593
3	78211132	78211675	Teosinte/Maize	0.913541667	0.361956522	0.925372024	0.935028249	0.961728395	0.902962963	0.881495859	0.916434379	0.935785253	0.945869776	0.889830508	0.958333333	0.286440678	0.921985816	0.019607843	0.966460905	0.910077519	0.936728395	0.94788961	0.947839506	0	0.32805383	0.003225036	0	0.010567633	0.227510221	0.796	0.003246753	0.007971014	0.678070175	1	0.001552795	0	0.309017224	0.003483835	0.003623188	0	0.005102041	0.873404255	0.004715593	0	0.001144165	0.790932118	0.001221001	0.008204494	0	0	0.874243649	0.893095238	0.899171842	0.007391703
3	78211132	78212066	Teosinte/Landrace	0.789442155	0.480033003	0.942373512	0.832440476	0.86474359	0.851525659	0.698681139	0.927292769	0.840690837	0.875203775	0.833908046	0.886805556	0.34927399	0.943055556	0.072415129	0.926388889	0.835340803	0.866384181	0.95916442	0.874057971	0.00308642	0.360638939	0.09789658	0.009146341	0.027599715	0.489459846	0.848387097	0.100953789	0.038240418	0.71374269	1	0.110081382	0.005893446	0.264646465	0.027215671	0.183333333	0.021970577	0.137096774	0.912765957	0.104391841	0.064864865	0.094478485	0.860966117	0.117894157	0.072640823	0.027659574	0.083333333	0.893916451	0.887202381	0.878720896	0.210380849
3	78627475	78627604	Teosinte/Maize	0.846153846	0.151515152	0.409090909	0.471212121	0.5	0	0.481818182	0.401666667	0.962962963	0.273611111	0	0.333333333	0.984848485	0.25	0	0.45	0.773809524	0.886363636	0.676190476	0.609006211	0.961538462	NA	0.184761905	1	NA	0.395833333	1	0.966666667	NA	0.633333333	0.976190476	0.066666667	1	0.909090909	1	0.964285714	0.879545455	0.94047619	0.958730159	0.836862959	0.752142857	0.887166836	0.811111111	0.973529412	0.920238095	0.966769866	0.940695971	0.900286961	0.952380952	0.935210712	0.929338023
3	78897962	78898997	Teosinte/Maize	0.875654226	0.931892063	0.920299536	0.832039337	0.937229781	0.925871838	0.946220238	0.918560606	0.912105064	0.872054755	0.935059524	0.9390681	0.931788259	0.937138954	0.92066602	0.940762143	0.897700003	0.903966825	0.910046385	0.917740683	0.053333333	0.180214101	0.147212121	0.10631068	0.071497585	0.330882353	0.274390244	0.008474576	0.197463768	0.171703297	0.088992974	0.275373134	0.005964912	0.034375	0.191433022	0.160958904	0.251190476	0.555394936	0.008680556	0.258895758	0.013865546	0.142615259	0.01062963	0.066534854	0.315573994	0.355797788	0.004142857	0.011863234	0.004817708	0.014386401	0.212979649
3	78898364	78898798	Teosinte/Landrace	0.842546584	0.922121212	0.904556406	0.803787879	0.891328943	0.874460317	0.943665768	0.838383838	0.861111111	0.887241201	0.911574074	0.924489796	0.93302112	0.911	0.923464892	0.897674419	0.909615385	0.887414966	0.89375	0.901041667	0.03125	0.043103448	0.091428571	0	0	0.134751773	0.088235294	0	0	0.032142857	0.032312925	0.021428571	0	0	0.02952381	0.054761905	0.178861789	0.219086022	0.003968254	0.00883069	0.02	0.013512731	0.004975124	0.01147343	0.285377358	0.352941176	0	0.003409091	0.002604167	0.014367816	0.098494086
3	79160529	79161083	Teosinte/Maize	0.879345238	0.923388648	0.832120811	0.852525253	0.940824372	0.93627451	0.860261106	0.913608777	0.911030844	0.939499389	0.957236842	0.911463845	0.880061943	0.87020757	0.82020202	0.884070021	0.913376317	0.846868297	0.811213152	0.80011997	0.027777778	0.802741703	0.948717949	0.275	0.414197531	0.027777778	0.888888889	0.970114943	0.092982456	0	0.272727273	0.107142857	0.035714286	0.051388889	0.019753086	0.48172043	0.898412698	0.891468254	0.017755668	0.912249294	0.761316366	0.889200963	0.06170361	0.01010101	0.028138528	0.208333333	0.876511361	0.120803002	0.064607465	0.189880952	0.195938138
3	79160686	79160915	Teosinte/Landrace	0.833333333	0.94478458	0.795	0.883333333	0.917708333	0.929824561	0.858281573	0.939542484	0.949547422	0.928333333	0.93125	0.890079365	0.857142857	0.826530612	0.831372549	0.955143168	0.935752165	0.926315789	0.87962963	0.787267081	0.037878788	0.834733894	0.964285714	0.321428571	0.368888889	0	0.944444444	0.981818182	0.15	0	0.269230769	0.13961039	0	0.064285714	0.018181818	0.464583333	1	0.915203373	0.004273504	0.902883265	0.870743146	0.933928395	0.022556391	0	0	0.075	0.861096626	0.018365473	0	0.210606061	0.084860439
3	80033383	80033710	Teosinte/Maize	0.855230289	0.992907801	0.381144393	0.832407407	0.869153912	0.815119048	0.966438356	0.90922619	0.93504902	0.900416667	0.95	0.438665325	0.867283951	0.916773276	0.852777778	0.913846154	0.608914729	0.921912833	0.961904762	0.932291667	0	0	0.018907563	0.003278689	0	0	0.008267196	0	0.008474576	0	0.03125	0.005102041	0	0.003472222	0.25	0.002380952	0.005718954	0.006535948	0.004830918	0.001904496	0	0.229356061	0	0.009589041	0.002232143	0.003787879	0	0.011883541	0.007738095	0	0.001098901
3	80033465	80033661	Teosinte/Landrace	0.851013171	0.987654321	0.405498866	0.906666667	0.832908163	0.813345865	0.958496732	0.901851852	0.946666667	0.859615385	0.956790123	0.453401361	0.929292929	0.919934641	0.804166667	0.897674419	0.666091954	0.952380952	0.9671875	0.936507937	0	0	0.005494505	0.004	0	0	0.012860082	0	0.0125	NA	0.019230769	0.006968641	0	0.004901961	0.166666667	0	0.009114583	0.011111111	0.007092199	0.002606153	0	0.256701632	0	0.009803922	0	0.005555556	0	0.008264463	0.011607143	0	0.001508296
3	80349013	80349288	Teosinte/Maize	0.455762319	0.541666667	0.428382464	0.115215729	0.24525463	0.009090909	0.324509804	0.230839002	0.4	0.535309017	0.060579479	0.196609731	0.228577441	0.092792793	0.305513784	0.655238095	0.593948413	0.352642276	0.23872549	0.138927794	1	0.764772727	0.844761905	0.919871795	0.977272727	0.563333333	0.360755337	0.972222222	0.976190476	0.457092199	0.597560976	0.456837607	NA	0.826923077	0.982758621	0.977272727	0.97	0.445072751	0.496387686	0.952716781	0.974358974	0.946477312	0.567215444	0.548604269	0.611060236	0.64223545	0.881110121	0.432927749	0.496201814	0.812071919	0.871214764
3	81213144	81213307	Teosinte/Maize	0.371823275	0.792424242	0	0	0.712337662	0.263888889	0.502083333	0.907407407	0.772481962	0.201234568	0	0	0.395833333	0	0.227272727	0.825108225	0.38531746	0.722222222	0.542948718	0.515151515	NA	0.033333333	0.012987013	0.025	0.052631579	0.028571429	0.166666667	0	0	0	0	0.066666667	0.019230769	0.008403361	0.022916667	0	0	0.0546875	0	0	0	0	0	0	0	0	0	0	0.015384615	0.006944444	0.011111111
3	81622804	81623255	Teosinte/Landrace	0.955747126	0.359231412	0.916666667	0.903138528	0.826449275	0.333901515	0.94057971	0.948830409	0.940953264	0.927777778	0.940387107	0.929824561	0.939261419	0.905678708	0.417644558	0.988095238	0.940173847	0.922532468	0.967328042	0.913165266	0.01	0.02734375	0.003787879	0.00462963	0.012962963	0.908571429	0.869797115	0.270833333	0.010582011	0.93525641	0.698484848	0.387665344	0.051974288	0.399044012	0.440909091	0	0.002525253	0.002915452	0.888709677	0.006888495	0	0.002638353	0.952491694	0	0.002057613	0	0.002358491	0.847063888	0.920333333	0.915721279	0.003501477
3	81622807	81623297	Teosinte/Maize	0.944270833	0.363270882	0.919387755	0.916997354	0.843197279	0.333308081	0.948666667	0.916666667	0.937547987	0.937037037	0.929949087	0.932240437	0.936710398	0.896947005	0.435956416	0.973737374	0.929921819	0.923385795	0.967653891	0.921536797	0.01	0.026515152	0.003571429	0	0.012681159	0.911111111	0.827030608	0.344594595	0.010351967	0.933333333	0.738518519	0.389217687	0.059718615	0.367954145	0.444270833	0	0.002380952	0.002695418	0.918055556	0.010377147	0	0.002568922	0.945995671	0.002564103	0.001984127	0.001666667	0.002192982	0.848611476	0.924842767	0.913452234	0.003409333
3	82044812	82045387	Teosinte/Landrace	0.861111111	0.47859389	0.261255411	0.942307692	0.93452381	0.397732426	0.354761905	0.96122449	0.272865353	0.021551724	0.842948718	0.008403361	0.464774782	0.832161531	0.010316041	0.910210524	0.950151976	0.952431611	0.458492063	0.45845998	0.005225989	0.039583333	0.01042735	0.010357143	0.008689108	0.254609929	0.98228863	0.013859275	0	0.011363636	0.014467593	0.48245614	0	0.007763975	0.006740196	0.011347518	0.002645503	0.030571429	0.065217391	0.092897666	0.024761905	NA	0.154700855	0.01	0.025994781	0.065691337	0.027083333	0.030897674	0.78731003	0.026785714	0.061528822
3	82044847	82045468	Teosinte/Maize	0.881944444	0.423943932	0.261904762	0.945454545	0.921957672	0.397204454	0.436970899	0.945283019	0.236825397	0	0.87202381	0	0.461117792	0.843560792	0.009241453	0.904299435	0.929304029	0.955745342	0.431902357	0.485175202	0.00327381	0.026415094	0.003418803	0.008506494	0.006486569	0.223717949	0.974191375	0.004683841	0	0.010204082	0.013102725	0.519379845	0	0.003571429	0	0.00969697	0	0.009273183	0.038194444	0.015277145	0.009166667	NA	0.049593496	0	0.008864028	0.037547893	0.002604167	0.004799122	0.795535714	0.002857143	0
3	82233499	82234432	Teosinte/Maize	0.476305067	0.484993734	0.423778672	0.073333333	0.107843137	0.05987395	0.181257015	0.077124183	0.490336134	0.168253968	0.05125	0.41547619	0.188757321	0.168531746	0.114478114	0.049350649	0.005882353	0.174993634	0.584360411	0.316468254	0.975	0.975	0.916666667	0.940740741	0.823095238	0.639047619	0.2	0.88125	0.854761905	0.8125	0.902777778	0.516666667	0.729166667	0.777777778	0.902777778	0.910714286	0.888888889	0.839678531	0.799829118	0.840690236	0.774380521	0.901952247	0.765833703	0.894611529	0.869461533	0.924380165	0.899879399	0.845685426	0.864285714	0.849797571	0.823157549
3	83499044	83499186	Teosinte/Landrace	0	0	0	0	0	0	0	0	0.019607843	0.009803922	0	0	0	0	0.019230769	0	0	0	0.007352941	0	0.861111111	0.5	0.906462585	0.972222222	0.46969697	0	0	0.964285714	0.675	0.037037037	0.680555556	0.214814815	1	0.244444444	0.958333333	0.342592593	0.685714286	0.907407407	0	0.973400129	0.694444444	0.967691622	0	0.977272727	0.958333333	0.916806723	0	0	0	0	0
3	83499044	83499186	Teosinte/Maize	0	0	0	0	0	0	0	0	0.019607843	0.009803922	0	0	0	0	0.019230769	0	0	0	0.007352941	0	0.861111111	0.5	0.906462585	0.972222222	0.46969697	0	0	0.964285714	0.675	0.037037037	0.680555556	0.214814815	1	0.244444444	0.958333333	0.342592593	0.685714286	0.907407407	0	0.973400129	0.694444444	0.967691622	0	0.977272727	0.958333333	0.916806723	0	0	0	0	0
3	83930640	83930898	Teosinte/Landrace	0.620833333	0.466145833	0	0	0.47227603	0.317862422	0.322415796	0.172839506	0.364322917	0.395400433	0	0.014634146	0.918273326	0.408063075	0.908333333	0.583333333	0.985714286	0.264274376	0.949166667	0.154385965	0.017857143	0.077739985	0	0.004651163	0.0078125	0.075	0	0	0.041666667	0	0	0.041666667	0	0.006504065	0.005882353	0	0	0.02960103	0	0	0	0	0.02004477	0.010658915	0	0	NA	0.006054131	0	0.015238095	NA
3	84870251	84871323	Teosinte/Maize	0.931156716	0.334700498	0.278658964	0.103871658	0.291649413	0.406428571	0.363973064	0.366914683	0.399245473	0.502275132	0.039354839	0.337541459	0.308252093	0.077766831	0.43653359	0.400905155	0.943922306	0.427515217	0.428741039	0.890792031	0.925120773	0.893287037	0.923363095	0.922580645	0.964330218	0.958796296	0.295634921	0.933496732	0.974092409	0.94422043	0.949649123	0.920870871	0.892156863	0.446924603	0.947868217	0.948566308	0.937909709	0.898515105	0.93095797	0.938398459	0.868398268	0.908413038	0.944678932	0.887494437	0.884931973	0.891865079	0.873916306	0.924282373	0.867719298	0.873978182	0.884502559
3	85284609	85285617	Teosinte/Maize	0.807192982	0.295863309	0.920218579	0.768545752	0.767916667	0.903439153	0.934567901	0.961507937	0.211968254	0.222733918	0.965465465	0.946666667	0.454620811	0.964848485	0.521482684	0.921777166	0.882047619	0.955912253	0.241973886	0.930682839	0.00297619	0.263864307	0.057062729	0.079298246	0.001488095	0.843915344	0.028044872	0	0.075789474	0.948275862	0.085526316	0.270655733	0	0.04978355	0.010703364	0.054269972	0.034786373	0.211754386	0.706300813	0.125344876	0.017605634	0.035511094	0.612808642	0.001028807	0.056324405	0.081111111	0.009502924	0.759954295	0.529431217	0.589034786	0.097187955
3	85284653	85285617	Teosinte/Landrace	0.807592593	0.297932331	0.931212121	0.735511364	0.764978903	0.899449036	0.926388889	0.968981481	0.175327812	0.168789308	0.963141026	0.945205479	0.408928571	0.961333333	0.490983594	0.916319759	0.878545827	0.952725186	0.189696223	0.92902381	0.003333333	0.181353135	0.030567956	0.082730924	0.001587302	0.882352941	0.004432624	0	0.030337079	0.948275862	0.057142857	0.20758909	0	0.024444444	0.006472492	0.022916667	0.01456731	0.179074074	0.683114035	0.043848556	0.015384615	0.012245242	0.598867314	0.001111111	0.017000361	0.02398374	0.010416667	0.740872545	0.470804989	0.581422081	0.032580463
3	87052424	87052647	Teosinte/Maize	0.902585378	0.922486772	0.886006586	0.934615385	0.963690476	0.968253968	0.966666667	0.959876543	0.896212121	0.935878489	0.928226712	0.941077441	0.923250361	0.941446208	0.97826087	0.973684211	0.966964286	0.85942029	0.96875	0.838222222	1	0.937301587	0.838888889	1	0.798611111	0.965909091	NA	NA	0.957142857	0.913157895	0.985714286	0.951020408	NA	0.95625	0.864285714	1	1	0.004926108	0.003496503	0.01754386	0	0.322744361	0.944135802	0.93953202	0.003831418	0.010526316	0	0.976209463	0.842149758	0.934832451	0.472750916
