Type,chr,start,stop,q-value,mean_methylation_difference,#CpGs,p(MWU),p(2D KS),POP A,POP B,Compare
CG,4,138472396,138473491,3.60E-100,-0.536816,60,3.60E-14,2.90E-106,0.055724,0.59254,Teosinte/Maize
CG,4,141225605,141225774,1.10E-13,0.538025,9,4.30E-14,9.20E-20,0.78302,0.24499,Teosinte/Maize
CG,4,141226105,141226430,9.40E-07,0.466364,8,8.50E-14,7.60E-13,0.77204,0.30567,Teosinte/Maize
CG,4,146794895,146795054,1.60E-33,0.57211,12,3.90E-14,1.30E-39,0.59361,0.021498,Teosinte/Maize
CG,4,148725310,148725656,5.40E-09,0.410988,8,4.30E-14,4.30E-15,0.5458,0.13482,Teosinte/Maize
CG,4,149905738,149906299,3.00E-38,-0.522486,22,5.00E-14,2.40E-44,0.048477,0.57096,Teosinte/Maize
CG,4,156140948,156141364,1.40E-142,0.86093,31,5.10E-14,1.20E-148,0.87349,0.012564,Teosinte/Maize
CG,4,156769793,156770158,3.40E-18,-0.598891,9,4.40E-14,2.70E-24,0.12953,0.72842,Teosinte/Maize
CG,4,156989589,156989716,8.10E-34,-0.767269,8,5.20E-14,6.50E-40,0.099225,0.86649,Teosinte/Maize
CG,4,160310959,160311119,2.70E-55,-0.670124,15,3.00E-14,2.20E-61,0.15139,0.82151,Teosinte/Maize
CG,4,161345315,161347025,6.70E-218,0.504445,81,0,5.40E-224,0.54801,0.043564,Teosinte/Maize
CG,4,161908528,161908633,1.80E-11,0.473545,9,5.20E-14,1.40E-17,0.78642,0.31287,Teosinte/Maize
CG,4,165579303,165579439,3.90E-29,0.629782,9,4.90E-14,3.10E-35,0.68271,0.052926,Teosinte/Maize
CG,4,165612228,165612346,2.30E-42,0.424137,13,3.80E-14,1.90E-48,0.42539,0.001249,Teosinte/Maize
CG,4,166557231,166557429,2.00E-39,0.780032,11,4.80E-14,1.60E-45,0.8755,0.095472,Teosinte/Maize
CG,4,170692115,170692404,7.40E-18,0.479502,10,4.10E-14,6.00E-24,0.54272,0.06322,Teosinte/Maize
CG,4,171672172,171672588,2.00E-14,0.603313,9,4.50E-14,1.60E-20,0.92415,0.32084,Teosinte/Maize
CG,4,172402607,172403074,7.10E-09,0.42971,9,4.40E-14,5.70E-15,0.75811,0.3284,Teosinte/Maize
CG,4,172708719,172709066,1.40E-33,-0.484282,15,4.90E-14,1.20E-39,0.3482,0.83248,Teosinte/Maize
CG,4,173751455,173752008,3.00E-14,0.485512,13,4.30E-14,2.40E-20,0.92319,0.43768,Teosinte/Maize
CG,4,173893461,173893908,2.60E-19,0.689689,9,4.80E-14,2.10E-25,0.89067,0.20098,Teosinte/Maize
CG,4,174151239,174151471,7.60E-29,0.734591,8,5.00E-14,6.10E-35,0.73886,0.0042645,Teosinte/Maize
CG,4,174313988,174314295,1.10E-07,-0.401169,9,5.60E-12,8.70E-14,0.17458,0.57575,Teosinte/Maize
CG,4,174318298,174318706,2.00E-22,-0.415139,14,3.80E-14,1.60E-28,0.25435,0.66949,Teosinte/Maize
CG,4,174430726,174431162,1.40E-30,-0.417319,30,4.20E-14,1.20E-36,0.14983,0.56715,Teosinte/Maize
CG,4,175156481,175156846,2.80E-20,-0.472491,13,4.40E-14,2.20E-26,0.22442,0.69691,Teosinte/Maize
CG,4,176252460,176252724,2.60E-18,-0.442399,15,4.60E-14,2.10E-24,0.44229,0.88468,Teosinte/Maize
CG,4,177032532,177032904,3.70E-31,0.744896,11,4.90E-14,3.00E-37,0.93273,0.18783,Teosinte/Maize
CG,4,177965771,177965876,1.10E-15,-0.453321,13,5.00E-14,8.70E-22,0.18971,0.64303,Teosinte/Maize
CG,4,178164100,178164238,1.50E-35,0.773767,9,3.90E-14,1.20E-41,0.78136,0.0075974,Teosinte/Maize
CG,4,179290757,179290961,5.90E-10,0.412695,11,4.40E-14,4.80E-16,0.65699,0.24429,Teosinte/Maize
CG,4,181204802,181205300,1.10E-28,0.538636,16,4.90E-14,9.10E-35,0.76556,0.22692,Teosinte/Maize
CG,4,182923628,182924230,8.30E-12,0.422216,15,4.60E-14,6.70E-18,0.84622,0.424,Teosinte/Maize
CG,4,182959949,182960552,7.80E-48,0.745081,15,4.30E-14,6.20E-54,0.89894,0.15386,Teosinte/Maize
CG,4,183005892,183006099,4.40E-34,0.729447,11,4.80E-14,3.50E-40,0.85677,0.12732,Teosinte/Maize
CG,4,183823622,183823773,6.20E-25,0.687738,10,4.80E-14,4.90E-31,0.90555,0.21781,Teosinte/Maize
CG,4,186396033,186396204,3.00E-13,0.556011,8,4.70E-14,2.40E-19,0.82628,0.27027,Teosinte/Maize
CG,4,188819753,188820006,2.40E-42,-0.605032,22,4.90E-14,2.00E-48,0.088205,0.69324,Teosinte/Maize
CG,4,198543476,198543664,1.10E-36,0.521627,14,4.90E-14,8.90E-43,0.60077,0.079144,Teosinte/Maize
CG,4,198544848,198544927,5.80E-13,0.465162,8,4.60E-14,4.60E-19,0.48146,0.016301,Teosinte/Maize
CG,4,198552763,198553061,1.50E-16,0.424927,11,4.40E-14,1.20E-22,0.54663,0.1217,Teosinte/Maize
CG,4,199410945,199411214,8.60E-18,0.481106,11,4.50E-14,6.90E-24,0.48628,0.0051762,Teosinte/Maize
CG,4,201292212,201292353,3.20E-15,-0.473676,13,4.40E-14,2.60E-21,0.14305,0.61673,Teosinte/Maize
CG,4,202438790,202439247,1.10E-17,-0.474439,13,4.00E-14,9.20E-24,0.12812,0.60256,Teosinte/Maize
CG,4,207007246,207007437,5.70E-42,-0.638197,13,4.70E-14,4.60E-48,0.23477,0.87296,Teosinte/Maize
CG,4,207030390,207031225,8.40E-86,-0.586106,35,4.70E-14,6.80E-92,0.22499,0.8111,Teosinte/Maize
CG,4,207920540,207921131,6.30E-07,-0.405598,9,4.50E-14,5.10E-13,0.3553,0.7609,Teosinte/Maize
CG,4,208133220,208133717,1.00E-23,0.655298,8,4.80E-14,8.20E-30,0.77112,0.11582,Teosinte/Maize
CG,4,209033479,209033689,1.30E-10,-0.430228,10,4.40E-14,1.10E-16,0.35208,0.78231,Teosinte/Maize
CG,4,209506998,209507207,3.10E-26,0.77689,9,3.90E-14,2.50E-32,0.9264,0.14951,Teosinte/Maize
CG,4,209894615,209894968,3.30E-54,0.880622,13,4.40E-14,2.70E-60,0.90696,0.026342,Teosinte/Maize
CG,4,211993523,211994271,7.60E-22,-0.478089,12,4.20E-14,6.10E-28,0.42896,0.90705,Teosinte/Maize
CG,4,214752372,214752641,6.00E-46,0.816326,12,3.10E-14,4.90E-52,0.879,0.062677,Teosinte/Maize
CG,4,214775771,214776088,1.60E-83,0.812099,22,3.50E-14,1.30E-89,0.9081,0.096,Teosinte/Maize
CG,4,215305165,215305375,1.50E-10,0.457289,13,4.30E-14,1.20E-16,0.89571,0.43842,Teosinte/Maize
CG,4,217338822,217338947,1.30E-26,0.664607,9,4.10E-14,1.10E-32,0.66772,0.0031084,Teosinte/Maize
CG,4,217438712,217438848,5.10E-26,0.62144,11,4.70E-14,4.10E-32,0.70029,0.078852,Teosinte/Maize
CG,4,217591404,217591571,7.40E-26,0.615402,11,3.80E-14,5.90E-32,0.73249,0.11709,Teosinte/Maize
CG,4,217591985,217592308,1.60E-32,0.706188,9,4.40E-14,1.30E-38,0.70779,0.0016029,Teosinte/Maize
CG,4,218057101,218057848,4.20E-21,0.490992,17,4.80E-14,3.30E-27,0.8921,0.4011,Teosinte/Maize
CG,4,218477547,218477834,3.50E-15,0.506956,11,4.60E-14,2.80E-21,0.71044,0.20348,Teosinte/Maize
CG,4,218946282,218946904,9.60E-44,0.781884,14,3.10E-14,7.70E-50,0.88686,0.10498,Teosinte/Maize
CG,4,221209606,221210397,1.80E-52,0.466652,21,4.50E-14,1.50E-58,0.59721,0.13055,Teosinte/Maize
CG,4,221540168,221540432,1.50E-25,0.727494,8,4.50E-14,1.20E-31,0.89962,0.17212,Teosinte/Maize
CG,4,221546290,221546644,1.60E-45,0.879466,10,4.60E-14,1.20E-51,0.89017,0.0107,Teosinte/Maize
CG,4,222748859,222749004,2.00E-27,-0.602001,12,4.30E-14,1.60E-33,0.086532,0.68853,Teosinte/Maize
CG,4,222788755,222789394,2.40E-28,-0.50934,21,3.90E-14,2.00E-34,0.18664,0.69598,Teosinte/Maize
CG,4,223531564,223532440,1.80E-38,0.496642,22,5.00E-14,1.40E-44,0.70585,0.2092,Teosinte/Maize
CG,4,225047850,225048234,2.10E-07,0.402091,14,4.80E-14,1.70E-13,0.92317,0.52107,Teosinte/Maize
CG,4,225161563,225162853,4.80E-95,0.486929,67,3.10E-14,3.80E-101,0.87261,0.38568,Teosinte/Maize
CG,4,226181095,226181829,1.00E-70,0.807122,18,5.10E-14,8.10E-77,0.8851,0.07798,Teosinte/Maize
CG,4,226419085,226419396,5.80E-17,0.572464,11,4.50E-14,4.70E-23,0.88991,0.31745,Teosinte/Maize
CG,4,227081027,227081568,5.50E-48,-0.412116,27,3.60E-14,4.40E-54,0.43426,0.84637,Teosinte/Maize
CG,4,227787726,227787905,5.60E-09,-0.434863,9,4.40E-14,4.50E-15,0.37075,0.80561,Teosinte/Maize
CG,4,228049901,228049971,2.50E-08,-0.521173,8,4.80E-14,2.00E-14,0.20001,0.72119,Teosinte/Maize
CG,4,230684785,230685385,3.70E-20,-0.435454,19,4.10E-14,3.00E-26,0.19867,0.63412,Teosinte/Maize
CG,4,232198975,232199663,5.00E-09,0.500483,10,4.40E-14,4.00E-15,0.90602,0.40554,Teosinte/Maize
CG,4,232627102,232627513,0.0042,0.412637,8,4.10E-10,3.30E-09,0.92399,0.51135,Teosinte/Maize
CG,4,233900473,233900597,3.60E-11,0.461224,9,4.10E-14,2.90E-17,0.66663,0.20541,Teosinte/Maize
CG,4,237050452,237050871,3.30E-13,0.407881,16,4.50E-14,2.70E-19,0.81778,0.4099,Teosinte/Maize
CG,4,237981761,237981897,1.50E-05,0.458182,8,4.20E-14,1.20E-11,0.82567,0.36749,Teosinte/Maize
CG,4,238172171,238172481,6.00E-24,0.7038,8,5.10E-14,4.80E-30,0.76947,0.065669,Teosinte/Maize
CG,4,238941171,238941297,5.90E-15,0.584693,8,4.10E-14,4.70E-21,0.82112,0.23643,Teosinte/Maize
CG,4,242516407,242516744,9.80E-22,-0.411197,17,4.90E-14,7.90E-28,0.49255,0.90375,Teosinte/Maize
CG,4,242953895,242953975,5.70E-11,-0.423781,8,4.20E-14,4.60E-17,0.15175,0.57553,Teosinte/Maize
CG,4,243756277,243756657,7.40E-10,-0.48591,8,4.10E-14,5.90E-16,0.21568,0.70159,Teosinte/Maize
CG,4,244586780,244587051,2.80E-16,-0.403118,11,4.50E-14,2.30E-22,0.47056,0.87368,Teosinte/Maize
CG,4,246272454,246272643,1.20E-25,-0.502099,15,4.40E-14,9.50E-32,0.14275,0.64485,Teosinte/Maize
CG,5,12226,12799,7.10E-61,0.576596,31,5.30E-14,5.70E-67,0.87635,0.29976,Teosinte/Maize
CG,5,689088,689240,3.50E-18,-0.578035,9,4.80E-14,2.80E-24,0.16742,0.74545,Teosinte/Maize
CG,5,790269,790443,2.00E-39,0.589113,12,4.00E-14,1.60E-45,0.5938,0.0046899,Teosinte/Maize
CG,5,835465,836212,9.90E-11,0.473711,8,4.50E-14,7.90E-17,0.73979,0.26608,Teosinte/Maize
CG,5,1068347,1068572,2.90E-21,0.41897,13,4.50E-14,2.30E-27,0.92214,0.50317,Teosinte/Maize
CG,5,1957635,1958035,4.00E-47,0.477794,20,5.10E-14,3.30E-53,0.49425,0.016452,Teosinte/Maize
CG,5,2557342,2557524,1.30E-15,-0.45319,11,4.80E-14,1.00E-21,0.24697,0.70016,Teosinte/Maize
CG,5,2778192,2778689,1.80E-68,0.771748,16,3.50E-14,1.40E-74,0.77316,0.0014125,Teosinte/Maize
CG,5,3697803,3698124,3.90E-16,0.529203,9,4.30E-14,3.10E-22,0.62281,0.093607,Teosinte/Maize
CG,5,3953289,3953366,2.80E-07,-0.414414,8,1.10E-13,2.20E-13,0.26382,0.67824,Teosinte/Maize
CG,5,4705667,4705779,4.00E-13,0.411293,13,4.40E-14,3.20E-19,0.62781,0.21652,Teosinte/Maize
CG,5,4857103,4857324,2.80E-27,0.558437,17,4.50E-14,2.30E-33,0.8924,0.33396,Teosinte/Maize
CG,5,4869927,4870067,8.10E-21,-0.617196,12,4.70E-14,6.50E-27,0.049164,0.66636,Teosinte/Maize
CG,5,5099697,5099861,3.90E-23,0.573304,12,4.70E-14,3.20E-29,0.78765,0.21435,Teosinte/Maize
CG,5,5151471,5152025,3.40E-127,0.628535,47,6.10E-14,2.70E-133,0.83234,0.2038,Teosinte/Maize
CG,5,5376038,5376161,3.10E-22,-0.418703,15,3.80E-14,2.50E-28,0.24463,0.66333,Teosinte/Maize
CG,5,7377179,7377494,7.00E-30,-0.419359,19,4.20E-14,5.60E-36,0.25469,0.67405,Teosinte/Maize
CG,5,11151925,11152570,7.20E-17,0.529203,12,4.30E-14,5.80E-23,0.91635,0.38715,Teosinte/Maize
CG,5,11419753,11419933,2.30E-26,0.728661,8,4.70E-14,1.90E-32,0.82165,0.092989,Teosinte/Maize
CG,5,11682830,11683139,3.80E-27,-0.479791,16,4.60E-14,3.00E-33,0.26151,0.7413,Teosinte/Maize
CG,5,11751811,11752121,8.70E-64,-0.581862,27,3.50E-14,7.00E-70,0.022637,0.6045,Teosinte/Maize
CG,5,14590602,14590870,7.00E-11,0.460889,10,5.30E-14,5.70E-17,0.85305,0.39216,Teosinte/Maize
CG,5,17249753,17249965,9.80E-21,0.625546,8,4.60E-14,7.80E-27,0.76682,0.14128,Teosinte/Maize
CG,5,17941155,17941298,3.00E-12,0.527043,11,4.10E-14,2.40E-18,0.92021,0.39317,Teosinte/Maize
CG,5,19739790,19740166,3.20E-36,-0.519579,19,4.90E-14,2.60E-42,0.18694,0.70652,Teosinte/Maize
CG,5,22389170,22390359,2.20E-24,0.549463,14,4.00E-14,1.80E-30,0.8237,0.27423,Teosinte/Maize
CG,5,24004909,24004974,3.20E-18,-0.53935,8,3.90E-14,2.50E-24,0.26325,0.8026,Teosinte/Maize
CG,5,25916944,25917437,5.40E-05,0.405853,8,6.90E-10,4.40E-11,0.85923,0.45337,Teosinte/Maize
CG,5,26494293,26494621,7.30E-48,0.809454,11,3.30E-14,5.80E-54,0.81983,0.01038,Teosinte/Maize
CG,5,27330360,27330514,1.00E-18,0.492078,9,4.10E-14,8.10E-25,0.66063,0.16856,Teosinte/Maize
CG,5,28020249,28020709,2.80E-33,0.638233,12,5.00E-14,2.30E-39,0.76499,0.12676,Teosinte/Maize
CG,5,28635926,28636155,8.20E-07,-0.430519,9,5.50E-14,6.60E-13,0.1301,0.56062,Teosinte/Maize
CG,5,28986415,28987002,7.70E-09,-0.426349,10,4.60E-14,6.20E-15,0.14961,0.57596,Teosinte/Maize
CG,5,29697527,29697749,7.60E-49,0.835483,12,4.50E-14,6.10E-55,0.87297,0.037488,Teosinte/Maize
CG,5,29774834,29775042,1.70E-19,0.550071,10,3.70E-14,1.30E-25,0.67185,0.12178,Teosinte/Maize
CG,5,29974866,29975224,2.40E-49,0.507381,25,3.80E-14,1.90E-55,0.58784,0.080457,Teosinte/Maize
CG,5,29985778,29986386,1.30E-12,0.466085,11,4.20E-14,1.10E-18,0.8735,0.40742,Teosinte/Maize
CG,5,29992878,29993368,1.20E-11,-0.509029,9,4.70E-14,9.30E-18,0.18245,0.69148,Teosinte/Maize
CG,5,30126506,30127241,1.70E-34,0.510571,27,3.70E-14,1.30E-40,0.87013,0.35956,Teosinte/Maize
CG,5,30231374,30232063,4.00E-21,-0.400027,21,4.10E-14,3.20E-27,0.18609,0.58611,Teosinte/Maize
CG,5,33051350,33051968,4.10E-18,0.589403,11,4.30E-14,3.30E-24,0.88446,0.29506,Teosinte/Maize
CG,5,33912244,33912977,1.10E-13,0.428237,18,4.30E-14,9.10E-20,0.89244,0.4642,Teosinte/Maize
CG,5,36522677,36522996,1.20E-19,-0.508806,12,4.80E-14,9.40E-26,0.22758,0.73638,Teosinte/Maize
CG,5,37235576,37235693,3.50E-16,0.550155,8,4.50E-14,2.80E-22,0.67881,0.12866,Teosinte/Maize
CG,5,39266673,39266864,1.80E-16,0.628063,8,3.70E-14,1.40E-22,0.88572,0.25766,Teosinte/Maize
CG,5,39394729,39395158,8.50E-15,0.448669,13,4.90E-14,6.90E-21,0.70842,0.25975,Teosinte/Maize
CG,5,40645979,40646180,4.80E-18,-0.482011,13,4.30E-14,3.90E-24,0.13747,0.61948,Teosinte/Maize
CG,5,42514897,42515215,1.50E-30,0.759563,8,4.20E-14,1.20E-36,0.81402,0.054453,Teosinte/Maize
CG,5,42557841,42558291,3.50E-31,0.435827,17,4.90E-14,2.80E-37,0.48812,0.052295,Teosinte/Maize
CG,5,42793128,42793369,1.70E-77,0.897896,17,4.90E-14,1.40E-83,0.9117,0.013799,Teosinte/Maize
CG,5,45878484,45881210,1.10E-42,0.40664,54,6.60E-14,8.50E-49,0.90515,0.49851,Teosinte/Maize
CG,5,46822006,46822499,4.30E-47,0.836744,12,5.30E-14,3.40E-53,0.87917,0.042424,Teosinte/Maize
CG,5,47996540,47997087,1.90E-24,0.487758,15,4.10E-14,1.50E-30,0.80413,0.31637,Teosinte/Maize
CG,5,53639394,53639566,9.30E-34,0.533366,15,4.20E-14,7.50E-40,0.70792,0.17455,Teosinte/Maize
CG,5,53776514,53776736,1.50E-48,0.51729,19,5.10E-14,1.20E-54,0.59001,0.072721,Teosinte/Maize
CG,5,53910293,53910933,1.40E-23,0.447477,15,4.60E-14,1.10E-29,0.51178,0.064302,Teosinte/Maize
CG,5,53943358,53943653,8.50E-61,0.652388,20,5.20E-14,6.80E-67,0.76474,0.11235,Teosinte/Maize
CG,5,54058001,54058172,3.70E-23,-0.580397,9,4.10E-14,3.00E-29,0.0035755,0.58397,Teosinte/Maize
CG,5,54302860,54303000,8.70E-46,0.642816,16,5.10E-14,7.00E-52,0.75462,0.1118,Teosinte/Maize
CG,5,54596598,54597211,5.90E-25,0.620712,11,4.80E-14,4.80E-31,0.73029,0.10958,Teosinte/Maize
CG,5,58592617,58593099,8.10E-09,0.409713,10,4.40E-14,6.50E-15,0.5912,0.18149,Teosinte/Maize
CG,5,61103022,61103247,1.80E-27,0.741323,8,3.90E-14,1.40E-33,0.86391,0.12259,Teosinte/Maize
CG,5,61554588,61554750,1.20E-16,-0.499653,10,3.60E-14,9.40E-23,0.20845,0.7081,Teosinte/Maize
CG,5,61642078,61642397,6.50E-15,0.55652,10,4.30E-14,5.20E-21,0.89538,0.33886,Teosinte/Maize
CG,5,62948945,62949219,8.70E-31,-0.46397,21,4.60E-14,7.00E-37,0.13969,0.60366,Teosinte/Maize
CG,5,63149682,63150399,1.80E-35,-0.781193,11,3.60E-14,1.40E-41,0.095683,0.87688,Teosinte/Maize
CG,5,65029203,65029515,1.30E-25,0.628397,10,4.70E-14,1.00E-31,0.63364,0.0052436,Teosinte/Maize
CG,5,65054279,65054443,6.80E-18,-0.68277,8,4.50E-14,5.40E-24,0.0042949,0.68707,Teosinte/Maize
CG,5,65186726,65186897,1.50E-15,-0.494065,13,4.30E-14,1.20E-21,0.17523,0.6693,Teosinte/Maize
CG,5,65481172,65481452,8.80E-24,0.600065,9,4.20E-14,7.10E-30,0.75681,0.15675,Teosinte/Maize
CG,5,66849244,66849597,4.40E-24,-0.497659,12,4.80E-14,3.50E-30,0.24793,0.74559,Teosinte/Maize
CG,5,67004264,67004519,1.40E-21,-0.461257,12,4.70E-14,1.10E-27,0.46315,0.9244,Teosinte/Maize
CG,5,68208247,68208464,4.40E-37,0.518911,18,5.70E-14,3.50E-43,0.86297,0.34406,Teosinte/Maize
CG,5,68510092,68510347,3.60E-23,-0.531226,14,4.70E-14,2.90E-29,0.15051,0.68174,Teosinte/Maize
CG,5,69319589,69319755,6.30E-10,-0.451891,8,4.50E-14,5.10E-16,0.30821,0.7601,Teosinte/Maize
CG,5,69843282,69843512,3.70E-74,0.884392,16,5.20E-14,2.90E-80,0.88486,0.00046613,Teosinte/Maize
CG,5,69979893,69980497,1.80E-11,0.584294,8,4.20E-14,1.50E-17,0.92056,0.33627,Teosinte/Maize
CG,5,71064460,71064721,1.00E-06,-0.431577,8,4.40E-14,8.40E-13,0.14414,0.57571,Teosinte/Maize
CG,5,72056897,72057030,1.50E-20,0.418171,16,4.50E-14,1.20E-26,0.56717,0.149,Teosinte/Maize
CG,5,73450609,73451037,1.80E-53,0.858759,12,5.10E-14,1.50E-59,0.86935,0.010588,Teosinte/Maize
CG,5,76226644,76226896,3.90E-28,-0.691072,11,4.00E-14,3.10E-34,0.12061,0.81168,Teosinte/Maize
CG,5,76284709,76285429,5.50E-123,0.901548,27,2.00E-14,4.40E-129,0.90876,0.0072108,Teosinte/Maize
CG,5,78677044,78677309,4.90E-18,0.612111,8,4.90E-14,3.90E-24,0.73711,0.125,Teosinte/Maize
CG,5,79871975,79872414,3.80E-49,0.658943,16,4.70E-14,3.00E-55,0.72839,0.069448,Teosinte/Maize
CG,5,81214511,81214916,1.70E-27,0.540591,11,3.80E-14,1.40E-33,0.58875,0.048155,Teosinte/Maize
CG,5,83446838,83447688,2.40E-05,-0.428439,8,5.30E-14,1.90E-11,0.12087,0.54931,Teosinte/Maize
CG,5,85650093,85650836,2.10E-49,0.555334,28,3.00E-14,1.70E-55,0.80695,0.25161,Teosinte/Maize
CG,5,85737615,85737976,9.40E-16,-0.598798,8,4.20E-14,7.60E-22,0.072552,0.67135,Teosinte/Maize
CG,5,89090975,89091187,7.70E-13,-0.488692,9,4.50E-14,6.20E-19,0.16015,0.64884,Teosinte/Maize
CG,5,96699788,96700174,1.50E-27,0.819052,8,4.40E-14,1.20E-33,0.82425,0.0051942,Teosinte/Maize
CG,5,96733279,96733416,8.60E-17,0.499637,11,4.40E-14,6.90E-23,0.78103,0.2814,Teosinte/Maize
CG,5,97094667,97094784,1.90E-19,-0.473922,11,4.50E-14,1.50E-25,0.31028,0.7842,Teosinte/Maize
CG,5,98336316,98336723,5.70E-12,0.425514,12,4.50E-14,4.60E-18,0.83655,0.41104,Teosinte/Maize
CG,5,98834807,98835022,2.40E-24,-0.437404,17,4.70E-14,1.90E-30,0.39431,0.83172,Teosinte/Maize
CG,5,99113967,99114301,4.30E-65,0.88764,16,5.70E-14,3.40E-71,0.90037,0.012727,Teosinte/Maize
CG,5,99775651,99776002,8.80E-22,0.51621,13,4.40E-14,7.10E-28,0.5638,0.047586,Teosinte/Maize
CG,5,99807614,99807947,1.70E-25,0.576882,9,4.40E-14,1.30E-31,0.57995,0.0030651,Teosinte/Maize
CG,5,100878385,100878663,1.80E-22,0.430609,18,4.70E-14,1.40E-28,0.68476,0.25415,Teosinte/Maize
CG,5,101561643,101562143,3.20E-53,0.469815,18,4.20E-14,2.50E-59,0.47217,0.0023526,Teosinte/Maize
CG,5,101591952,101592487,8.70E-38,0.419777,24,3.90E-14,7.00E-44,0.48854,0.068761,Teosinte/Maize
CG,5,101867124,101868150,3.90E-33,-0.412894,31,4.60E-14,3.10E-39,0.40702,0.81992,Teosinte/Maize
CG,5,102911817,102912317,3.00E-18,-0.449167,15,5.60E-14,2.40E-24,0.14409,0.59326,Teosinte/Maize
CG,5,103969592,103969855,1.90E-47,-0.635165,20,4.30E-14,1.60E-53,0.20592,0.84109,Teosinte/Maize
CG,5,104070364,104070880,2.20E-61,0.410241,27,4.60E-14,1.70E-67,0.41532,0.0050758,Teosinte/Maize
CG,5,104155280,104155892,4.50E-26,0.487456,21,4.90E-14,3.60E-32,0.82788,0.34043,Teosinte/Maize
CG,5,104176053,104176491,3.10E-16,-0.516611,10,4.10E-14,2.50E-22,0.17836,0.69497,Teosinte/Maize
CG,5,104479061,104479248,2.10E-23,0.669983,10,3.90E-14,1.70E-29,0.90386,0.23388,Teosinte/Maize
CG,5,104484993,104485132,1.90E-40,0.894173,9,4.00E-14,1.60E-46,0.8963,0.0021259,Teosinte/Maize
CG,5,107118518,107119037,7.40E-46,-0.401575,30,4.30E-14,5.90E-52,0.42011,0.82169,Teosinte/Maize
CG,5,107851683,107852237,1.40E-22,0.533109,16,4.20E-14,1.20E-28,0.90966,0.37655,Teosinte/Maize
CG,5,108644530,108644902,4.40E-68,0.724999,17,3.30E-14,3.50E-74,0.74022,0.015217,Teosinte/Maize
CG,5,109304179,109304499,1.50E-35,0.8486,10,4.50E-14,1.20E-41,0.93423,0.085631,Teosinte/Maize
CG,5,112861239,112861526,1.20E-16,0.573204,8,4.00E-14,1.00E-22,0.73188,0.15868,Teosinte/Maize
CG,5,114167755,114168929,5.10E-86,-0.709855,29,4.20E-14,4.10E-92,0.0071315,0.71699,Teosinte/Maize
CG,5,114207334,114208106,2.50E-47,0.552573,31,3.80E-14,2.00E-53,0.91538,0.36281,Teosinte/Maize
CG,5,115090733,115091038,2.60E-32,-0.400368,19,4.90E-14,2.10E-38,0.37437,0.77474,Teosinte/Maize
CG,5,115177914,115178411,3.30E-20,-0.409585,21,4.50E-14,2.60E-26,0.14049,0.55007,Teosinte/Maize
CG,5,118255454,118255821,7.70E-29,0.813787,8,4.40E-14,6.20E-35,0.87601,0.062226,Teosinte/Maize
CG,5,118697542,118698084,1.20E-28,0.484296,12,4.70E-14,9.30E-35,0.48959,0.0052925,Teosinte/Maize
CG,5,118698497,118698812,1.70E-33,0.530824,14,4.60E-14,1.40E-39,0.54313,0.01231,Teosinte/Maize
CG,5,120487096,120487322,1.10E-32,-0.733125,12,3.70E-14,9.20E-39,0.11306,0.84618,Teosinte/Maize
CG,5,120488043,120488171,2.20E-14,-0.561616,8,4.40E-14,1.80E-20,0.2666,0.82822,Teosinte/Maize
CG,5,120979726,120980069,5.00E-35,0.513378,24,4.10E-14,4.00E-41,0.79565,0.28227,Teosinte/Maize
CG,5,121146897,121147321,8.10E-34,-0.726034,10,4.50E-14,6.50E-40,0.0078135,0.73385,Teosinte/Maize
CG,5,121282685,121283060,1.30E-33,-0.41136,23,4.80E-14,1.00E-39,0.47599,0.88735,Teosinte/Maize
CG,5,121433471,121433932,1.30E-42,-0.558663,18,4.10E-14,1.00E-48,0.32415,0.88281,Teosinte/Maize
CG,5,123320757,123321435,1.30E-151,0.849161,38,6.60E-14,1.10E-157,0.9158,0.066636,Teosinte/Maize
CG,5,123664992,123665267,6.60E-11,-0.419777,12,1.30E-13,5.30E-17,0.13931,0.55909,Teosinte/Maize
CG,5,123670047,123670696,1.10E-29,-0.587147,13,4.30E-14,9.10E-36,0.28749,0.87463,Teosinte/Maize
CG,5,125455017,125455473,1.60E-49,0.852846,11,3.80E-14,1.30E-55,0.85777,0.0049285,Teosinte/Maize
CG,5,126397369,126397658,4.20E-10,-0.430977,8,4.10E-14,3.40E-16,0.48993,0.92091,Teosinte/Maize
CG,5,127123158,127123296,1.10E-14,0.576987,8,4.50E-14,9.00E-21,0.88273,0.30574,Teosinte/Maize
CG,5,127466578,127466919,7.90E-15,-0.409397,16,4.10E-14,6.30E-21,0.054806,0.4642,Teosinte/Maize
CG,5,127637783,127638144,7.90E-42,0.542142,16,5.10E-14,6.40E-48,0.54311,0.00096733,Teosinte/Maize
CG,5,127909218,127909640,7.90E-28,-0.553257,12,4.30E-14,6.40E-34,0.35726,0.91052,Teosinte/Maize
CG,5,128733514,128733682,5.10E-21,-0.552773,14,4.70E-14,4.10E-27,0.066155,0.61893,Teosinte/Maize
CG,5,129692216,129692497,4.70E-24,-0.432197,19,4.20E-14,3.80E-30,0.066531,0.49873,Teosinte/Maize
CG,5,130812544,130813056,1.00E-49,-0.762818,15,5.50E-14,8.30E-56,0.13737,0.90019,Teosinte/Maize
CG,5,131468936,131469151,5.40E-11,-0.539463,8,4.20E-14,4.30E-17,0.016669,0.55613,Teosinte/Maize
