DMR_Chr	DMR_S	DMR_E	m(P1-P2)	Sweep_Chr	Sweep_S	Sweep__E	XPCLR	DMR_Type
10	136544	137022	0.597396	10	100001	660000	176.2004588	CG_TEO_MZ_Hypo_DMR_sweep
10	16869695	16870584	0.449823	10	16860001	17155000	96.6578789	CG_TEO_MZ_Hypo_DMR_sweep
10	16935231	16935920	0.75625	10	16860001	17155000	96.6578789	CG_TEO_MZ_Hypo_DMR_sweep
10	18516192	18516767	0.525324	10	18315001	18685000	109.5767338	CG_TEO_MZ_Hypo_DMR_sweep
10	33047197	33047560	0.697278	10	32965001	33650000	90.24747479	CG_TEO_MZ_Hypo_DMR_sweep
10	38362023	38362181	0.504832	10	38155001	38540000	72.21812682	CG_TEO_MZ_Hypo_DMR_sweep
10	40896117	40896336	0.574149	10	40790001	41145000	79.28362589	CG_TEO_MZ_Hypo_DMR_sweep
10	40896854	40897136	0.433217	10	40790001	41145000	79.28362589	CG_TEO_MZ_Hypo_DMR_sweep
10	42752123	42752354	0.51593	10	42010001	43740000	117.5792749	CG_TEO_MZ_Hypo_DMR_sweep
10	42833949	42834267	0.476983	10	42010001	43740000	117.5792749	CG_TEO_MZ_Hypo_DMR_sweep
10	44090026	44090272	0.516519	10	44090001	45255000	131.774812	CG_TEO_MZ_Hypo_DMR_sweep
10	44167753	44167904	0.608672	10	44090001	45255000	131.774812	CG_TEO_MZ_Hypo_DMR_sweep
10	45008192	45008346	0.736121	10	44090001	45255000	131.774812	CG_TEO_MZ_Hypo_DMR_sweep
10	45770983	45771531	0.897075	10	45320001	46415000	107.473146	CG_TEO_MZ_Hypo_DMR_sweep
10	45783959	45784730	0.733958	10	45320001	46415000	107.473146	CG_TEO_MZ_Hypo_DMR_sweep
10	46809100	46809402	0.922313	10	46470001	46875000	71.56451553	CG_TEO_MZ_Hypo_DMR_sweep
10	47327955	47328300	0.900116	10	46925001	49345000	178.535197	CG_TEO_MZ_Hypo_DMR_sweep
10	52236443	52236953	0.404661	10	51055001	52485000	89.21216747	CG_TEO_MZ_Hypo_DMR_sweep
10	52261497	52261914	0.922362	10	51055001	52485000	89.21216747	CG_TEO_MZ_Hypo_DMR_sweep
10	53435929	53436066	0.590508	10	53425001	53795000	77.03474725	CG_TEO_MZ_Hypo_DMR_sweep
10	67238695	67239009	0.797031	10	67215001	67620000	95.12430883	CG_TEO_MZ_Hypo_DMR_sweep
10	67244893	67245615	0.770282	10	67215001	67620000	95.12430883	CG_TEO_MZ_Hypo_DMR_sweep
10	69451889	69452243	0.829507	10	69140001	69595000	176.8504499	CG_TEO_MZ_Hypo_DMR_sweep
10	84502453	84503108	0.748429	10	84385001	84780000	120.7133326	CG_TEO_MZ_Hypo_DMR_sweep
10	88008559	88008947	0.535219	10	87975001	88115000	83.60021765	CG_TEO_MZ_Hypo_DMR_sweep
10	100956781	100957252	0.486414	10	100880001	100960000	66.09768011	CG_TEO_MZ_Hypo_DMR_sweep
10	101502093	101502336	0.819391	10	101435001	101525000	73.9010554	CG_TEO_MZ_Hypo_DMR_sweep
10	104815439	104815999	0.732731	10	104400001	105170000	100.4898678	CG_TEO_MZ_Hypo_DMR_sweep
10	110857329	110857661	0.735887	10	110790001	110965000	64.14527588	CG_TEO_MZ_Hypo_DMR_sweep
1	10492995	10493303	-0.410751	1	10415001	10540000	68.96202523	CG_TEO_MZ_Hyper_DMR_sweep
1	95965622	95966550	-0.493939	1	95935001	96005000	67.53505557	CG_TEO_MZ_Hyper_DMR_sweep
1	98968472	98968824	-0.655557	1	98875001	99380000	157.0708012	CG_TEO_MZ_Hyper_DMR_sweep
1	127254313	127255376	-0.489269	1	126720001	127370000	125.5998028	CG_TEO_MZ_Hyper_DMR_sweep
1	128271743	128272044	-0.502083	1	127525001	129020000	148.1444861	CG_TEO_MZ_Hyper_DMR_sweep
1	130306823	130307623	-0.604749	1	129610001	130695000	101.9807369	CG_TEO_MZ_Hyper_DMR_sweep
1	130473811	130474398	-0.432129	1	129610001	130695000	101.9807369	CG_TEO_MZ_Hyper_DMR_sweep
1	131051383	131051539	-0.55277	1	130745001	131505000	99.98313809	CG_TEO_MZ_Hyper_DMR_sweep
1	139679170	139679979	-0.433815	1	139275001	139775000	110.6194361	CG_TEO_MZ_Hyper_DMR_sweep
1	140271065	140271322	-0.774463	1	139900001	140925000	138.2913258	CG_TEO_MZ_Hyper_DMR_sweep
1	149114621	149114845	-0.615089	1	149000001	149510000	104.9792238	CG_TEO_MZ_Hyper_DMR_sweep
1	176782820	176782972	-0.438136	1	176740001	176870000	88.12273688	CG_TEO_MZ_Hyper_DMR_sweep
1	243593035	243593400	-0.536783	1	243555001	243640000	72.21999392	CG_TEO_MZ_Hyper_DMR_sweep
1	246988631	246989240	-0.436456	1	246870001	247050000	101.5398017	CG_TEO_MZ_Hyper_DMR_sweep
1	250956157	250956929	-0.555811	1	250895001	251000000	65.99792362	CG_TEO_MZ_Hyper_DMR_sweep
2	75690697	75690860	-0.431329	2	75490001	75745000	76.81130109	CG_TEO_MZ_Hyper_DMR_sweep
2	92788960	92789905	-0.586888	2	92280001	92930000	93.26309292	CG_TEO_MZ_Hyper_DMR_sweep
2	92908323	92908759	-0.412141	2	92280001	92930000	93.26309292	CG_TEO_MZ_Hyper_DMR_sweep
2	101250277	101250410	-0.561002	2	100930001	102100000	142.7613287	CG_TEO_MZ_Hyper_DMR_sweep
2	106081719	106082435	-0.420776	2	106025001	106430000	77.69457538	CG_TEO_MZ_Hyper_DMR_sweep
2	106737593	106737756	-0.545241	2	106505001	106775000	68.80406269	CG_TEO_MZ_Hyper_DMR_sweep
2	114899759	114900338	-0.48001	2	114845001	114915000	68.62252117	CG_TEO_MZ_Hyper_DMR_sweep
2	198704105	198704218	-0.409475	2	198630001	198995000	113.3377215	CG_TEO_MZ_Hyper_DMR_sweep
2	218756093	218756804	-0.401104	2	218640001	218805000	63.14057652	CG_TEO_MZ_Hyper_DMR_sweep
3	212111	212465	-0.570949	3	5001	255000	126.6069872	CG_TEO_MZ_Hyper_DMR_sweep
3	26935651	26935891	-0.421832	3	26850001	26940000	61.51677065	CG_TEO_MZ_Hyper_DMR_sweep
3	75328581	75328862	-0.507695	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	75631580	75631991	-0.591944	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	75632335	75632723	-0.603765	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	76711011	76711560	-0.534844	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	76734700	76735363	-0.537505	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	76916696	76916795	-0.554379	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	77271829	77271933	-0.533703	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	78627475	78627604	-0.41316	3	73260001	79785000	173.1603758	CG_TEO_MZ_Hyper_DMR_sweep
3	80349013	80349288	-0.403036	3	79840001	80405000	120.6627541	CG_TEO_MZ_Hyper_DMR_sweep
3	92022608	92023211	-0.401243	3	91980001	92560000	98.04362902	CG_TEO_MZ_Hyper_DMR_sweep
3	92490586	92491326	-0.50588	3	91980001	92560000	98.04362902	CG_TEO_MZ_Hyper_DMR_sweep
3	96546612	96546772	-0.570372	3	96040001	97565000	173.806976	CG_TEO_MZ_Hyper_DMR_sweep
4	9974976	9975737	-0.646496	4	9460001	10240000	90.73196584	CG_TEO_MZ_Hyper_DMR_sweep
4	31912314	31912975	-0.564846	4	31675001	32215000	197.4366643	CG_TEO_MZ_Hyper_DMR_sweep
4	53867466	53868473	-0.46058	4	53540001	54365000	140.5519599	CG_TEO_MZ_Hyper_DMR_sweep
4	54179378	54179910	-0.479465	4	53540001	54365000	140.5519599	CG_TEO_MZ_Hyper_DMR_sweep
4	54281271	54281848	-0.422263	4	53540001	54365000	140.5519599	CG_TEO_MZ_Hyper_DMR_sweep
4	57029933	57030869	-0.566572	4	56765001	57070000	72.4511678	CG_TEO_MZ_Hyper_DMR_sweep
4	61480265	61480697	-0.458364	4	61060001	62430000	186.842663	CG_TEO_MZ_Hyper_DMR_sweep
4	61547098	61547202	-0.53217	4	61060001	62430000	186.842663	CG_TEO_MZ_Hyper_DMR_sweep
4	61547664	61548128	-0.483799	4	61060001	62430000	186.842663	CG_TEO_MZ_Hyper_DMR_sweep
4	66677407	66678272	-0.566778	4	66650001	66960000	100.9577608	CG_TEO_MZ_Hyper_DMR_sweep
4	89042598	89043663	-0.412263	4	88610001	91075000	117.8394042	CG_TEO_MZ_Hyper_DMR_sweep
4	90608031	90608387	-0.571714	4	88610001	91075000	117.8394042	CG_TEO_MZ_Hyper_DMR_sweep
4	91937483	91937720	-0.569883	4	91715001	92845000	130.9796512	CG_TEO_MZ_Hyper_DMR_sweep
4	91984276	91984995	-0.580954	4	91715001	92845000	130.9796512	CG_TEO_MZ_Hyper_DMR_sweep
4	91988853	91989605	-0.703525	4	91715001	92845000	130.9796512	CG_TEO_MZ_Hyper_DMR_sweep
4	98668810	98669836	-0.677577	4	97645001	100290000	157.0532889	CG_TEO_MZ_Hyper_DMR_sweep
4	99944079	99944598	-0.541568	4	97645001	100290000	157.0532889	CG_TEO_MZ_Hyper_DMR_sweep
4	99946040	99946180	-0.65966	4	97645001	100290000	157.0532889	CG_TEO_MZ_Hyper_DMR_sweep
4	101019461	101019626	-0.645454	4	100410001	101180000	143.8117678	CG_TEO_MZ_Hyper_DMR_sweep
4	101167779	101168118	-0.485848	4	100410001	101180000	143.8117678	CG_TEO_MZ_Hyper_DMR_sweep
4	102249929	102250497	-0.68696	4	102115001	103130000	157.7559549	CG_TEO_MZ_Hyper_DMR_sweep
4	102597623	102597811	-0.596382	4	102115001	103130000	157.7559549	CG_TEO_MZ_Hyper_DMR_sweep
4	102966362	102966624	-0.541559	4	102115001	103130000	157.7559549	CG_TEO_MZ_Hyper_DMR_sweep
4	103106883	103107914	-0.683985	4	102115001	103130000	157.7559549	CG_TEO_MZ_Hyper_DMR_sweep
4	106058879	106059620	-0.806289	4	105780001	106095000	134.0335398	CG_TEO_MZ_Hyper_DMR_sweep
4	107860884	107861095	-0.70866	4	107735001	107965000	168.0506948	CG_TEO_MZ_Hyper_DMR_sweep
4	107861438	107861986	-0.691494	4	107735001	107965000	168.0506948	CG_TEO_MZ_Hyper_DMR_sweep
4	108158698	108159691	-0.707617	4	108085001	108440000	193.3560114	CG_TEO_MZ_Hyper_DMR_sweep
4	111708780	111708975	-0.422751	4	110600001	112610000	174.0385224	CG_TEO_MZ_Hyper_DMR_sweep
4	112109512	112110817	-0.437916	4	110600001	112610000	174.0385224	CG_TEO_MZ_Hyper_DMR_sweep
4	112920447	112920711	-0.510203	4	112660001	113445000	120.604842	CG_TEO_MZ_Hyper_DMR_sweep
4	115249927	115250238	-0.543732	4	115205001	115265000	135.6521706	CG_TEO_MZ_Hyper_DMR_sweep
4	115252777	115253679	-0.73387	4	115205001	115265000	135.6521706	CG_TEO_MZ_Hyper_DMR_sweep
4	127378908	127379663	-0.466498	4	127330001	127420000	81.65329867	CG_TEO_MZ_Hyper_DMR_sweep
4	222748859	222749004	-0.602001	4	222630001	222750000	123.9073511	CG_TEO_MZ_Hyper_DMR_sweep
5	29992878	29993368	-0.509029	5	29570001	30150000	89.95985599	CG_TEO_MZ_Hyper_DMR_sweep
5	76226644	76226896	-0.691072	5	75750001	76325000	84.46732335	CG_TEO_MZ_Hyper_DMR_sweep
5	102911817	102912317	-0.449167	5	102570001	102960000	128.3301073	CG_TEO_MZ_Hyper_DMR_sweep
5	107118518	107119037	-0.401575	5	107115001	108365000	101.9503339	CG_TEO_MZ_Hyper_DMR_sweep
5	114167755	114168929	-0.709855	5	114155001	114810000	167.137598	CG_TEO_MZ_Hyper_DMR_sweep
5	120487096	120487322	-0.733125	5	120310001	120555000	79.19017514	CG_TEO_MZ_Hyper_DMR_sweep
5	120488043	120488171	-0.561616	5	120310001	120555000	79.19017514	CG_TEO_MZ_Hyper_DMR_sweep
5	121146897	121147321	-0.726034	5	121135001	121335000	113.0180694	CG_TEO_MZ_Hyper_DMR_sweep
5	121282685	121283060	-0.41136	5	121135001	121335000	113.0180694	CG_TEO_MZ_Hyper_DMR_sweep
5	127466578	127466919	-0.409397	5	127445001	127565000	60.98508486	CG_TEO_MZ_Hyper_DMR_sweep
5	127909218	127909640	-0.553257	5	127645001	127920000	108.1056536	CG_TEO_MZ_Hyper_DMR_sweep
5	128733514	128733682	-0.552773	5	128360001	129495000	97.15392199	CG_TEO_MZ_Hyper_DMR_sweep
5	130812544	130813056	-0.762818	5	130770001	130900000	88.80384303	CG_TEO_MZ_Hyper_DMR_sweep
5	153027136	153027705	-0.513762	5	152730001	153455000	105.3287432	CG_TEO_MZ_Hyper_DMR_sweep
6	28272421	28272966	-0.515323	6	28125001	28285000	82.25884596	CG_TEO_MZ_Hyper_DMR_sweep
6	45864756	45865183	-0.495181	6	45790001	46285000	100.3433729	CG_TEO_MZ_Hyper_DMR_sweep
6	51594557	51594990	-0.441404	6	51290001	52415000	150.7785615	CG_TEO_MZ_Hyper_DMR_sweep
6	54833397	54833597	-0.625065	6	54275001	55310000	164.5077074	CG_TEO_MZ_Hyper_DMR_sweep
6	60019836	60020485	-0.485528	6	59980001	60120000	75.03297851	CG_TEO_MZ_Hyper_DMR_sweep
6	87792955	87793246	-0.663196	6	87650001	87860000	102.1646906	CG_TEO_MZ_Hyper_DMR_sweep
6	102132908	102133082	-0.624094	6	102110001	102270000	72.46528864	CG_TEO_MZ_Hyper_DMR_sweep
6	113254595	113254976	-0.486493	6	113075001	113570000	110.1091014	CG_TEO_MZ_Hyper_DMR_sweep
7	39159926	39160376	-0.499314	7	38975001	39410000	79.59737029	CG_TEO_MZ_Hyper_DMR_sweep
7	39734254	39734508	-0.511823	7	39495001	40300000	115.2683327	CG_TEO_MZ_Hyper_DMR_sweep
7	49660931	49661604	-0.773796	7	49550001	51335000	140.9609453	CG_TEO_MZ_Hyper_DMR_sweep
7	50910130	50910643	-0.487566	7	49550001	51335000	140.9609453	CG_TEO_MZ_Hyper_DMR_sweep
7	64303691	64304474	-0.551558	7	58790001	68335000	178.9359391	CG_TEO_MZ_Hyper_DMR_sweep
7	70602099	70602615	-0.690449	7	70385001	70640000	114.5490667	CG_TEO_MZ_Hyper_DMR_sweep
7	72473870	72474077	-0.829248	7	71775001	73660000	141.1936715	CG_TEO_MZ_Hyper_DMR_sweep
7	73815122	73815281	-0.511548	7	73815001	74435000	78.61710245	CG_TEO_MZ_Hyper_DMR_sweep
7	75979972	75980866	-0.495556	7	74635001	76000000	90.23136518	CG_TEO_MZ_Hyper_DMR_sweep
7	79911437	79911679	-0.437204	7	79375001	80155000	90.51015114	CG_TEO_MZ_Hyper_DMR_sweep
7	83123009	83123725	-0.560056	7	83025001	83165000	73.42068756	CG_TEO_MZ_Hyper_DMR_sweep
7	83557315	83557493	-0.420189	7	83420001	83700000	75.19090185	CG_TEO_MZ_Hyper_DMR_sweep
7	96521091	96522006	-0.44405	7	95805001	96615000	175.5934373	CG_TEO_MZ_Hyper_DMR_sweep
7	147098163	147098430	-0.478054	7	147045001	147335000	67.36421625	CG_TEO_MZ_Hyper_DMR_sweep
7	155446976	155448001	-0.668399	7	155345001	155520000	88.26890694	CG_TEO_MZ_Hyper_DMR_sweep
7	155508725	155509148	-0.51255	7	155345001	155520000	88.26890694	CG_TEO_MZ_Hyper_DMR_sweep
8	50618139	50618719	-0.552334	8	50530001	50660000	61.6566486	CG_TEO_MZ_Hyper_DMR_sweep
8	51430918	51431414	-0.507433	8	51395001	51500000	66.72377078	CG_TEO_MZ_Hyper_DMR_sweep
8	72862720	72862984	-0.718882	8	72815001	72915000	61.10899969	CG_TEO_MZ_Hyper_DMR_sweep
8	73350469	73350694	-0.467873	8	73330001	73385000	85.76129849	CG_TEO_MZ_Hyper_DMR_sweep
8	98476563	98476667	-0.422535	8	98015001	99060000	195.3300202	CG_TEO_MZ_Hyper_DMR_sweep
8	100398621	100399139	-0.426515	8	100385001	101120000	199.125836	CG_TEO_MZ_Hyper_DMR_sweep
8	102629678	102629884	-0.425757	8	101175001	102790000	174.4757179	CG_TEO_MZ_Hyper_DMR_sweep
9	50244105	50244251	-0.510983	9	49850001	50355000	200.0287399	CG_TEO_MZ_Hyper_DMR_sweep
9	52566238	52566843	-0.45383	9	52225001	52895000	116.8955153	CG_TEO_MZ_Hyper_DMR_sweep
9	54563162	54563694	-0.679373	9	54270001	54830000	85.91098254	CG_TEO_MZ_Hyper_DMR_sweep
9	55118990	55119475	-0.504216	9	54980001	55145000	87.28500629	CG_TEO_MZ_Hyper_DMR_sweep
9	55971601	55972659	-0.651865	9	55295001	56625000	96.58124309	CG_TEO_MZ_Hyper_DMR_sweep
9	56042408	56042703	-0.601605	9	55295001	56625000	96.58124309	CG_TEO_MZ_Hyper_DMR_sweep
9	56043013	56043253	-0.600802	9	55295001	56625000	96.58124309	CG_TEO_MZ_Hyper_DMR_sweep
9	60527804	60528610	-0.733343	9	58580001	61495000	127.8064748	CG_TEO_MZ_Hyper_DMR_sweep
9	60535683	60535898	-0.680278	9	58580001	61495000	127.8064748	CG_TEO_MZ_Hyper_DMR_sweep
9	60807035	60807393	-0.414804	9	58580001	61495000	127.8064748	CG_TEO_MZ_Hyper_DMR_sweep
9	60991057	60991200	-0.476395	9	58580001	61495000	127.8064748	CG_TEO_MZ_Hyper_DMR_sweep
9	60991971	60992123	-0.678323	9	58580001	61495000	127.8064748	CG_TEO_MZ_Hyper_DMR_sweep
9	78334667	78334965	-0.61067	9	78220001	78345000	88.49594323	CG_TEO_MZ_Hyper_DMR_sweep
10	121969	122335	-0.456075	10	100001	660000	176.2004588	CG_TEO_MZ_Hyper_DMR_sweep
10	133868	134187	-0.5167	10	100001	660000	176.2004588	CG_TEO_MZ_Hyper_DMR_sweep
10	33621749	33621901	-0.710062	10	32965001	33650000	90.24747479	CG_TEO_MZ_Hyper_DMR_sweep
10	33925447	33925834	-0.658457	10	33735001	34160000	80.52420162	CG_TEO_MZ_Hyper_DMR_sweep
10	34047107	34047905	-0.602996	10	33735001	34160000	80.52420162	CG_TEO_MZ_Hyper_DMR_sweep
10	34063416	34063874	-0.864934	10	33735001	34160000	80.52420162	CG_TEO_MZ_Hyper_DMR_sweep
10	34101147	34101402	-0.617038	10	33735001	34160000	80.52420162	CG_TEO_MZ_Hyper_DMR_sweep
10	51318840	51319402	-0.62296	10	51055001	52485000	89.21216747	CG_TEO_MZ_Hyper_DMR_sweep
10	51688803	51689218	-0.760135	10	51055001	52485000	89.21216747	CG_TEO_MZ_Hyper_DMR_sweep
10	51901625	51901935	-0.620804	10	51055001	52485000	89.21216747	CG_TEO_MZ_Hyper_DMR_sweep
10	53531538	53531838	-0.576705	10	53425001	53795000	77.03474725	CG_TEO_MZ_Hyper_DMR_sweep
10	53645048	53645788	-0.468189	10	53425001	53795000	77.03474725	CG_TEO_MZ_Hyper_DMR_sweep
10	58557325	58557767	-0.807753	10	58500001	58610000	71.43778131	CG_TEO_MZ_Hyper_DMR_sweep
10	84541027	84541272	-0.603832	10	84385001	84780000	120.7133326	CG_TEO_MZ_Hyper_DMR_sweep
10	104575021	104575558	-0.516615	10	104400001	105170000	100.4898678	CG_TEO_MZ_Hyper_DMR_sweep
10	135130116	135130431	-0.435434	10	135130001	135315000	81.59076069	CG_TEO_MZ_Hyper_DMR_sweep
1	6087220	6087625	0.482715	1	6040001	6170000	71.27384821	CHG_TEO_MZ_Hypo_DMR.sweep
1	14522215	14522818	0.47378	1	14395001	14590000	66.62027357	CHG_TEO_MZ_Hypo_DMR.sweep
1	14576537	14577248	0.829466	1	14395001	14590000	66.62027357	CHG_TEO_MZ_Hypo_DMR.sweep
1	17609576	17611031	0.50081	1	17355001	17805000	127.3880907	CHG_TEO_MZ_Hypo_DMR.sweep
1	17611404	17614168	0.46128	1	17355001	17805000	127.3880907	CHG_TEO_MZ_Hypo_DMR.sweep
1	17615707	17617604	0.44881	1	17355001	17805000	127.3880907	CHG_TEO_MZ_Hypo_DMR.sweep
1	80851561	80851939	0.7599579	1	80840001	80960000	99.83077316	CHG_TEO_MZ_Hypo_DMR.sweep
1	91155476	91155942	0.62189	1	91095001	91555000	68.96583898	CHG_TEO_MZ_Hypo_DMR.sweep
1	91726643	91726776	0.46266981	1	91605001	91925000	85.62006591	CHG_TEO_MZ_Hypo_DMR.sweep
1	91727141	91727233	0.4477307	1	91605001	91925000	85.62006591	CHG_TEO_MZ_Hypo_DMR.sweep
1	118121954	118123533	0.537539	1	118110001	118270000	97.77183806	CHG_TEO_MZ_Hypo_DMR.sweep
1	119921754	119922192	0.508903	1	119560001	120050000	109.709553	CHG_TEO_MZ_Hypo_DMR.sweep
1	119922576	119923920	0.7785195	1	119560001	120050000	109.709553	CHG_TEO_MZ_Hypo_DMR.sweep
1	119935716	119936684	0.751902	1	119560001	120050000	109.709553	CHG_TEO_MZ_Hypo_DMR.sweep
1	119936988	119938022	0.783591	1	119560001	120050000	109.709553	CHG_TEO_MZ_Hypo_DMR.sweep
1	120041990	120042817	0.54709	1	119560001	120050000	109.709553	CHG_TEO_MZ_Hypo_DMR.sweep
1	123675378	123676213	0.56933	1	123245001	124005000	80.20886075	CHG_TEO_MZ_Hypo_DMR.sweep
1	123922089	123922303	0.51657	1	123245001	124005000	80.20886075	CHG_TEO_MZ_Hypo_DMR.sweep
1	126728117	126728472	0.666482	1	126720001	127370000	125.5998028	CHG_TEO_MZ_Hypo_DMR.sweep
1	127360548	127360677	0.44099	1	126720001	127370000	125.5998028	CHG_TEO_MZ_Hypo_DMR.sweep
1	127366793	127367120	0.46116	1	126720001	127370000	125.5998028	CHG_TEO_MZ_Hypo_DMR.sweep
1	127801540	127801620	0.57654	1	127525001	129020000	148.1444861	CHG_TEO_MZ_Hypo_DMR.sweep
1	127862560	127863013	0.48158	1	127525001	129020000	148.1444861	CHG_TEO_MZ_Hypo_DMR.sweep
1	128760898	128761339	0.42118	1	127525001	129020000	148.1444861	CHG_TEO_MZ_Hypo_DMR.sweep
1	129241396	129243281	0.43074	1	129150001	129270000	67.68583449	CHG_TEO_MZ_Hypo_DMR.sweep
1	129248234	129249307	0.519977	1	129150001	129270000	67.68583449	CHG_TEO_MZ_Hypo_DMR.sweep
1	129265559	129266102	0.60648	1	129150001	129270000	67.68583449	CHG_TEO_MZ_Hypo_DMR.sweep
1	129828454	129829749	0.50689	1	129610001	130695000	101.9807369	CHG_TEO_MZ_Hypo_DMR.sweep
1	130345564	130347185	0.42781	1	129610001	130695000	101.9807369	CHG_TEO_MZ_Hypo_DMR.sweep
1	130775154	130776157	0.600053	1	130745001	131505000	99.98313809	CHG_TEO_MZ_Hypo_DMR.sweep
1	130925819	130927020	0.52831	1	130745001	131505000	99.98313809	CHG_TEO_MZ_Hypo_DMR.sweep
1	131990175	131990487	0.6855161	1	131625001	132750000	179.0775221	CHG_TEO_MZ_Hypo_DMR.sweep
1	134792840	134793819	0.46492	1	134730001	136270000	141.8468933	CHG_TEO_MZ_Hypo_DMR.sweep
1	135668323	135668894	0.708635	1	134730001	136270000	141.8468933	CHG_TEO_MZ_Hypo_DMR.sweep
1	136856522	136857087	0.48035	1	136770001	136880000	64.54143346	CHG_TEO_MZ_Hypo_DMR.sweep
1	137652282	137652610	0.818685	1	137540001	138255000	125.5053817	CHG_TEO_MZ_Hypo_DMR.sweep
1	137653121	137653431	0.7262182	1	137540001	138255000	125.5053817	CHG_TEO_MZ_Hypo_DMR.sweep
1	139366620	139367601	0.786488	1	139275001	139775000	110.6194361	CHG_TEO_MZ_Hypo_DMR.sweep
1	139458950	139459419	0.728525	1	139275001	139775000	110.6194361	CHG_TEO_MZ_Hypo_DMR.sweep
1	140038544	140039293	0.8046268	1	139900001	140925000	138.2913258	CHG_TEO_MZ_Hypo_DMR.sweep
1	145825446	145826080	0.41968	1	145770001	146590000	80.93445517	CHG_TEO_MZ_Hypo_DMR.sweep
1	145972578	145972835	0.40718	1	145770001	146590000	80.93445517	CHG_TEO_MZ_Hypo_DMR.sweep
1	148438600	148438804	0.6619642	1	148370001	148560000	60.98207418	CHG_TEO_MZ_Hypo_DMR.sweep
1	156677217	156677428	0.43023	1	156490001	156700000	85.57629534	CHG_TEO_MZ_Hypo_DMR.sweep
1	159291559	159292426	0.541593	1	159190001	159315000	70.63441823	CHG_TEO_MZ_Hypo_DMR.sweep
1	164365881	164366425	0.43607	1	164330001	164630000	66.49225657	CHG_TEO_MZ_Hypo_DMR.sweep
1	169360976	169361684	0.65822	1	169240001	169485000	81.58523938	CHG_TEO_MZ_Hypo_DMR.sweep
1	173178869	173179520	0.51665	1	173170001	173325000	68.10434288	CHG_TEO_MZ_Hypo_DMR.sweep
1	173290567	173290788	0.40218	1	173170001	173325000	68.10434288	CHG_TEO_MZ_Hypo_DMR.sweep
1	214773128	214773538	0.592439	1	214725001	215060000	98.68238224	CHG_TEO_MZ_Hypo_DMR.sweep
1	215607395	215607887	0.75561	1	215590001	215705000	68.72026835	CHG_TEO_MZ_Hypo_DMR.sweep
1	231200153	231200389	0.47109	1	231020001	231270000	79.95448226	CHG_TEO_MZ_Hypo_DMR.sweep
1	270512590	270513043	0.7625624	1	270480001	270595000	67.15364758	CHG_TEO_MZ_Hypo_DMR.sweep
1	278895400	278897952	0.74843	1	278850001	279015000	83.63337165	CHG_TEO_MZ_Hypo_DMR.sweep
1	306480517	306481638	0.42176	1	306430001	306885000	97.0306103	CHG_TEO_MZ_Hypo_DMR.sweep
1	306543787	306543944	0.4806383	1	306430001	306885000	97.0306103	CHG_TEO_MZ_Hypo_DMR.sweep
1	306776842	306777822	0.47741	1	306430001	306885000	97.0306103	CHG_TEO_MZ_Hypo_DMR.sweep
1	306788607	306788831	0.62488	1	306430001	306885000	97.0306103	CHG_TEO_MZ_Hypo_DMR.sweep
2	26281763	26282058	0.54507	2	26190001	27135000	163.3610199	CHG_TEO_MZ_Hypo_DMR.sweep
2	26840237	26840857	0.520121	2	26190001	27135000	163.3610199	CHG_TEO_MZ_Hypo_DMR.sweep
2	26844114	26845414	0.43758	2	26190001	27135000	163.3610199	CHG_TEO_MZ_Hypo_DMR.sweep
2	37080443	37080879	0.48411	2	36845001	37145000	81.14649736	CHG_TEO_MZ_Hypo_DMR.sweep
2	37117782	37118700	0.41672	2	36845001	37145000	81.14649736	CHG_TEO_MZ_Hypo_DMR.sweep
2	37440024	37440621	0.47473	2	37415001	37650000	63.46751566	CHG_TEO_MZ_Hypo_DMR.sweep
2	49396276	49396595	0.822433	2	49290001	49490000	62.61657053	CHG_TEO_MZ_Hypo_DMR.sweep
2	76986356	76986560	0.481392	2	76970001	77055000	66.02823804	CHG_TEO_MZ_Hypo_DMR.sweep
2	78940575	78941839	0.505947	2	78525001	78985000	109.3417582	CHG_TEO_MZ_Hypo_DMR.sweep
2	80749672	80751296	0.669429	2	80385001	80805000	70.46777501	CHG_TEO_MZ_Hypo_DMR.sweep
2	84351314	84354055	0.40573	2	83905001	84505000	78.94487831	CHG_TEO_MZ_Hypo_DMR.sweep
2	98238456	98239553	0.45459	2	97690001	98500000	120.68224	CHG_TEO_MZ_Hypo_DMR.sweep
2	98951609	98952237	0.65197	2	98725001	99055000	104.2827579	CHG_TEO_MZ_Hypo_DMR.sweep
2	99760804	99761196	0.704511	2	99310001	100210000	107.8253189	CHG_TEO_MZ_Hypo_DMR.sweep
2	100170415	100170941	0.60968	2	99310001	100210000	107.8253189	CHG_TEO_MZ_Hypo_DMR.sweep
