Chr	Start	End	Gdist
2	82400000	82500000	0.000790186709400108
2	82500000	82600000	0.000831749519266062
2	82600000	82700000	0.000873312329132016
2	82700000	82800000	0.00091487513899797
2	82800000	82900000	0.000956437948863924
2	82900000	8.3e+07	0.000998000758729879
2	8.3e+07	83100000	0.00103956356859583
2	83100000	83200000	0.00108112637846179
2	83200000	83300000	0.00112268918832774
2	83300000	83400000	0.0011642519981937
2	83400000	83500000	0.00120581480805965
2	83500000	83600000	0.0012473776179256
2	83600000	83700000	0.00128894042779156
2	83700000	83800000	0.00133050323765751
2	83800000	83900000	0.00137206604752347
2	83900000	8.4e+07	0.00141362885738942
2	8.4e+07	84100000	0.00145519166725537
2	84100000	84200000	0.00149675447712133
2	84200000	84300000	0.00167516747759316
2	84300000	84400000	0.00185358047806498
2	84400000	84500000	0.00203199347853681
2	84500000	84600000	0.00221040647900864
2	84600000	84700000	0.00238881947948047
2	84700000	84800000	0.00256723247995229
2	84800000	84900000	0.00274564548042412
2	84900000	8.5e+07	0.00292405848089595
2	8.5e+07	85100000	0.00310247148136778
2	85100000	85200000	0.0032808844818396
2	85200000	85300000	0.00345929748231143
2	85300000	85400000	0.00363771048278326
2	85400000	85500000	0.00381612348325509
2	85500000	85600000	0.00399453648372691
2	85600000	85700000	0.00417294948419874
2	85700000	85800000	0.00435136248467057
2	85800000	85900000	0.0045297754851424
2	85900000	8.6e+07	0.00470818848561422
2	8.6e+07	86100000	0.00488660148608605
2	86100000	86200000	0.00506501448655788
2	86200000	86300000	0.00524342748702971
2	86300000	86400000	0.00542184048750153
2	86400000	86500000	0.00560025348797336
2	86500000	86600000	0.00577866648844519
2	86600000	86700000	0.00599440271929823
2	86700000	86800000	0.00621013895015127
2	86800000	86900000	0.00642587518100431
2	86900000	8.7e+07	0.00664161141185735
2	8.7e+07	87100000	0.00685734764271038
2	87100000	87200000	0.00707308387356342
2	87200000	87300000	0.00728882010441646
2	87300000	87400000	0.0075045563352695
2	87400000	87500000	0.00772029256612254
2	87500000	87600000	0.00793602879697558
2	87600000	87700000	0.00815176502782862
2	87700000	87800000	0.00836750125868166
2	87800000	87900000	0.0085832374895347
2	87900000	8.8e+07	0.00879897372038774
2	8.8e+07	88100000	0.00901470995124078
2	88100000	88200000	0.00923044618209382
2	88200000	88300000	0.00944618241294686
2	88300000	88400000	0.0096619186437999
2	88400000	88500000	0.00987765487465294
2	88500000	88600000	0.010093391105506
2	88600000	88700000	0.010309127336359
2	88700000	88800000	0.0105248635672121
2	88800000	88900000	0.0107405997980651
2	88900000	8.9e+07	0.0109563360289181
2	8.9e+07	89100000	0.0110374129189654
2	89100000	89200000	0.0111184898090126
2	89200000	89300000	0.0111995666990599
2	89300000	89400000	0.0112806435891071
2	89400000	89500000	0.0113617204791544
2	89500000	89600000	0.0114427973692016
2	89600000	89700000	0.0115238742592489
2	89700000	89800000	0.0116049511492961
2	89800000	89900000	0.0116860280393434
2	89900000	9e+07	0.0117671049293906
2	9e+07	90100000	0.0118481818194378
2	90100000	90200000	0.0119292587094851
2	90200000	90300000	0.0120103355995323
2	90300000	90400000	0.0120914124895796
2	90400000	90500000	0.0121724893796268
2	90500000	90600000	0.0122535662696741
2	90600000	90700000	0.0123346431597213
2	90700000	90800000	0.0124157200497686
2	90800000	90900000	0.0124967969398158
2	90900000	9.1e+07	0.0125778738298631
2	9.1e+07	91100000	0.0126589507199103
2	91100000	91200000	0.0127400276099576
2	91200000	91300000	0.0128211045000048
2	91300000	91400000	0.0129021813900521
2	91400000	91500000	0.0127529179781412
2	91500000	91600000	0.0126036545662303
2	91600000	91700000	0.0124543911543195
2	91700000	91800000	0.0123051277424086
2	91800000	91900000	0.0121558643304978
2	91900000	9.2e+07	0.0120066009185869
2	9.2e+07	92100000	0.0118573375066761
2	92100000	92200000	0.0117080740947652
2	92200000	92300000	0.0115588106828544
2	92300000	92400000	0.0114095472709435
2	92400000	92500000	0.0112602838590327
2	92500000	92600000	0.0111110204471218
2	92600000	92700000	0.010961757035211
2	92700000	92800000	0.0108124936233001
2	92800000	92900000	0.0106632302113893
2	92900000	9.3e+07	0.0105139667994784
2	9.3e+07	93100000	0.0103647033875676
2	93100000	93200000	0.0102154399756567
2	93200000	93300000	0.0100661765637459
2	93300000	93400000	0.00991691315183503
2	93400000	93500000	0.00976764973992418
2	93500000	93600000	0.00961838632801333
2	93600000	93700000	0.00946912291610248
2	93700000	93800000	0.00931985950419163
2	93800000	93900000	0.00910189304300963
2	93900000	9.4e+07	0.00888392658182764
2	9.4e+07	94100000	0.00866596012064564
2	94100000	94200000	0.00844799365946364
2	94200000	94300000	0.00823002719828165
2	94300000	94400000	0.00801206073709965
2	94400000	94500000	0.00779409427591765
2	94500000	94600000	0.00757612781473566
2	94600000	94700000	0.00735816135355366
2	94700000	94800000	0.00714019489237167
2	94800000	94900000	0.00692222843118967
2	94900000	9.5e+07	0.00670426197000768
2	9.5e+07	95100000	0.00648629550882568
2	95100000	95200000	0.00626832904764368
2	95200000	95300000	0.00605036258646169
2	95300000	95400000	0.00583239612527969
2	95400000	95500000	0.0056144296640977
2	95500000	95600000	0.0053964632029157
2	95600000	95700000	0.0051784967417337
2	95700000	95800000	0.00496053028055171
2	95800000	95900000	0.00474256381936971
2	95900000	9.6e+07	0.00452459735818772
2	9.6e+07	96100000	0.00430663089700572
2	96100000	96200000	0.00408866443582372
2	96200000	96300000	0.0039477675654191
2	96300000	96400000	0.00380687069501449
2	96400000	96500000	0.00366597382460987
2	96500000	96600000	0.00352507695420525
2	96600000	96700000	0.00338418008380063
2	96700000	96800000	0.00324328321339601
2	96800000	96900000	0.00310238634299139
2	96900000	9.7e+07	0.00296148947258677
2	9.7e+07	97100000	0.00282059260218215
2	97100000	97200000	0.00267969573177753
2	97200000	97300000	0.00253879886137291
2	97300000	97400000	0.00239790199096829
2	97400000	97500000	0.00225700512056368
2	97500000	97600000	0.00211610825015906
2	97600000	97700000	0.00197521137975444
2	97700000	97800000	0.00183431450934982
2	97800000	97900000	0.0016934176389452
2	97900000	9.8e+07	0.00155252076854058
2	9.8e+07	98100000	0.00141162389813596
2	98100000	98200000	0.00127072702773134
2	98200000	98300000	0.00112983015732672
2	98300000	98400000	0.000988933286922103
2	98400000	98500000	0.000848036416517483
2	98500000	98600000	0.000707139546112864
2	98600000	98700000	0.00067993643478166
2	98700000	98800000	0.000652733323450456
2	98800000	98900000	0.000625530212119252
2	98900000	9.9e+07	0.000598327100788047
2	9.9e+07	99100000	0.000571123989456843
2	99100000	99200000	0.000543920878125639
2	99200000	99300000	0.000516717766794434
2	99300000	99400000	0.00048951465546323
2	99400000	99500000	0.000462311544132026
2	99500000	99600000	0.000435108432800822
2	99600000	99700000	0.000407905321469617
2	99700000	99800000	0.000380702210138413
2	99800000	99900000	0.000353499098807209
2	99900000	1e+08	0.000326295987476005
2	1e+08	100100000	0.0002990928761448
2	100100000	100200000	0.000271889764813596
2	100200000	100300000	0.000244686653482392
2	100300000	100400000	0.000217483542151188
2	100400000	100500000	0.000190280430819983
2	100500000	100600000	0.000163077319488779
2	100600000	100700000	0.000135874208157575
2	100700000	100800000	0.000108671096826371
2	100800000	100900000	8.14679854951662e-05
2	100900000	1.01e+08	5.4264874163962e-05
2	1.01e+08	101100000	8.81484759440952e-05
2	101100000	101200000	0.000122032077724228
2	101200000	101300000	0.000155915679504362
2	101300000	101400000	0.000189799281284495
2	101400000	101500000	0.000223682883064628
2	101500000	101600000	0.000257566484844762
2	101600000	101700000	0.000291450086624895
2	101700000	101800000	0.000325333688405028
2	101800000	101900000	0.000359217290185161
2	101900000	1.02e+08	0.000393100891965295
2	1.02e+08	102100000	0.000426984493745428
2	102100000	102200000	0.000460868095525561
2	102200000	102300000	0.000494751697305694
2	102300000	102400000	0.000528635299085828
2	102400000	102500000	0.000562518900865961
2	102500000	102600000	0.000596402502646094
2	102600000	102700000	0.000630286104426227
2	102700000	102800000	0.000664169706206361
2	102800000	102900000	0.000698053307986494
2	102900000	1.03e+08	0.000731936909766627
2	1.03e+08	103100000	0.00076582051154676
2	103100000	103200000	0.000799704113326894
2	103200000	103300000	0.000833587715107027
2	103300000	103400000	0.00086747131688716
2	103400000	103500000	0.000949117497387134
2	103500000	103600000	0.00103076367788711
2	103600000	103700000	0.00111240985838708
2	103700000	103800000	0.00119405603888705
2	103800000	103900000	0.00127570221938703
2	103900000	1.04e+08	0.001357348399887
2	1.04e+08	104100000	0.00143899458038698
2	104100000	104200000	0.00152064076088695
2	104200000	104300000	0.00160228694138692
2	104300000	104400000	0.0016839331218869
2	104400000	104500000	0.00176557930238687
2	104500000	104600000	0.00184722548288684
2	104600000	104700000	0.00192887166338682
2	104700000	104800000	0.00201051784388679
2	104800000	104900000	0.00209216402438676
2	104900000	1.05e+08	0.00217381020488674
2	1.05e+08	105100000	0.00225545638538671
2	105100000	105200000	0.00233710256588668
2	105200000	105300000	0.00241874874638666
2	105300000	105400000	0.00250039492688663
2	105400000	105500000	0.00258204110738661
2	105500000	105600000	0.00266368728788658
2	105600000	105700000	0.00274533346838655
2	105700000	105800000	0.00282697964888653
2	105800000	105900000	0.00290893104256848
2	105900000	1.06e+08	0.00299088243625043
2	1.06e+08	106100000	0.00307283382993238
2	106100000	106200000	0.00315478522361433
2	106200000	106300000	0.00323673661729628
2	106300000	106400000	0.00331868801097823
2	106400000	106500000	0.00340063940466019
2	106500000	106600000	0.00348259079834214
2	106600000	106700000	0.00356454219202409
2	106700000	106800000	0.00364649358570604
2	106800000	106900000	0.00372844497938799
2	106900000	1.07e+08	0.00381039637306994
2	1.07e+08	107100000	0.00389234776675189
2	107100000	107200000	0.00397429916043385
2	107200000	107300000	0.0040562505541158
2	107300000	107400000	0.00413820194779775
2	107400000	107500000	0.0042201533414797
2	107500000	107600000	0.00430210473516165
2	107600000	107700000	0.0043840561288436
2	107700000	107800000	0.00446600752252555
2	107800000	107900000	0.00454795891620751
2	107900000	1.08e+08	0.00462991030988946
2	1.08e+08	108100000	0.00471186170357141
2	108100000	108200000	0.00479381309725336
2	108200000	108300000	0.00480628418349727
2	108300000	108400000	0.00481875526974118
2	108400000	108500000	0.00483122635598509
2	108500000	108600000	0.004843697442229
2	108600000	108700000	0.00485616852847291
2	108700000	108800000	0.00486863961471682
2	108800000	108900000	0.00488111070096073
2	108900000	1.09e+08	0.00489358178720464
2	1.09e+08	109100000	0.00490605287344855
2	109100000	109200000	0.00491852395969247
2	109200000	109300000	0.00493099504593638
2	109300000	109400000	0.00494346613218029
2	109400000	109500000	0.0049559372184242
2	109500000	109600000	0.00496840830466811
2	109600000	109700000	0.00498087939091202
2	109700000	109800000	0.00499335047715593
2	109800000	109900000	0.00500582156339984
2	109900000	1.1e+08	0.00501829264964375
2	1.1e+08	110100000	0.00503076373588766
2	110100000	110200000	0.00504323482213157
2	110200000	110300000	0.00505570590837548
2	110300000	110400000	0.00506817699461939
2	110400000	110500000	0.0050806480808633
2	110500000	110600000	0.00509311916710721
2	110600000	110700000	0.00502019387966848
2	110700000	110800000	0.00494726859222974
2	110800000	110900000	0.00487434330479101
2	110900000	1.11e+08	0.00480141801735228
2	1.11e+08	111100000	0.00472849272991354
2	111100000	111200000	0.00465556744247481
2	111200000	111300000	0.00458264215503607
2	111300000	111400000	0.00450971686759734
2	111400000	111500000	0.0044367915801586
2	111500000	111600000	0.00436386629271987
2	111600000	111700000	0.00429094100528113
2	111700000	111800000	0.0042180157178424
2	111800000	111900000	0.00414509043040366
2	111900000	1.12e+08	0.00407216514296493
2	1.12e+08	112100000	0.00399923985552619
2	112100000	112200000	0.00392631456808746
2	112200000	112300000	0.00385338928064872
2	112300000	112400000	0.00378046399320999
2	112400000	112500000	0.00370753870577125
2	112500000	112600000	0.00363461341833252
2	112600000	112700000	0.00356168813089378
2	112700000	112800000	0.00348876284345505
2	112800000	112900000	0.00341583755601631
2	112900000	1.13e+08	0.00334291226857758
2	1.13e+08	113100000	0.0032702118514521
2	113100000	113200000	0.00319751143432661
2	113200000	113300000	0.00312481101720113
2	113300000	113400000	0.00305211060007565
2	113400000	113500000	0.00297941018295017
2	113500000	113600000	0.00290670976582468
2	113600000	113700000	0.0028340093486992
2	113700000	113800000	0.00276130893157372
2	113800000	113900000	0.00268860851444824
2	113900000	1.14e+08	0.00261590809732276
2	1.14e+08	114100000	0.00254320768019727
2	114100000	114200000	0.00247050726307179
2	114200000	114300000	0.00239780684594631
2	114300000	114400000	0.00232510642882083
2	114400000	114500000	0.00225240601169534
2	114500000	114600000	0.00217970559456986
2	114600000	114700000	0.00210700517744438
2	114700000	114800000	0.0020343047603189
2	114800000	114900000	0.00196160434319341
2	114900000	1.15e+08	0.00188890392606793
2	1.15e+08	115100000	0.00181620350894245
2	115100000	115200000	0.00174350309181697
2	115200000	115300000	0.00167080267469148
2	115300000	115400000	0.001598102257566
2	115400000	115500000	0.00161310214833464
2	115500000	115600000	0.00162810203910327
2	115600000	115700000	0.00164310192987191
2	115700000	115800000	0.00165810182064055
2	115800000	115900000	0.00167310171140918
2	115900000	1.16e+08	0.00168810160217782
2	1.16e+08	116100000	0.00170310149294646
2	116100000	116200000	0.00171810138371509
2	116200000	116300000	0.00173310127448373
2	116300000	116400000	0.00174810116525237
2	116400000	116500000	0.001763101056021
2	116500000	116600000	0.00177810094678964
2	116600000	116700000	0.00179310083755827
2	116700000	116800000	0.00180810072832691
2	116800000	116900000	0.00182310061909555
2	116900000	1.17e+08	0.00183810050986418
2	1.17e+08	117100000	0.00185310040063282
2	117100000	117200000	0.00186810029140146
2	117200000	117300000	0.00188310018217009
2	117300000	117400000	0.00189810007293873
2	117400000	117500000	0.00191309996370737
2	117500000	117600000	0.001928099854476
2	117600000	117700000	0.00194309974524464
2	117700000	117800000	0.00195809963601328
2	117800000	117900000	0.00208461247151863
2	117900000	1.18e+08	0.00221112530702399
2	1.18e+08	118100000	0.00233763814252934
2	118100000	118200000	0.0024641509780347
2	118200000	118300000	0.00259066381354006
2	118300000	118400000	0.00271717664904541
2	118400000	118500000	0.00284368948455077
2	118500000	118600000	0.00297020232005612
2	118600000	118700000	0.00309671515556148
2	118700000	118800000	0.00322322799106684
2	118800000	118900000	0.00334974082657219
2	118900000	1.19e+08	0.00347625366207755
2	1.19e+08	119100000	0.0036027664975829
2	119100000	119200000	0.00372927933308826
2	119200000	119300000	0.00385579216859362
2	119300000	119400000	0.00398230500409897
2	119400000	119500000	0.00410881783960433
2	119500000	119600000	0.00423533067510968
2	119600000	119700000	0.00436184351061504
2	119700000	119800000	0.0044883563461204
2	119800000	119900000	0.00461486918162575
2	119900000	1.2e+08	0.00474138201713111
2	1.2e+08	120100000	0.00486789485263646
2	120100000	120200000	0.00499440768814182
2	120200000	120300000	0.00516725354092013
2	120300000	120400000	0.00534009939369844
2	120400000	120500000	0.00551294524647676
2	120500000	120600000	0.00568579109925507
2	120600000	120700000	0.00585863695203338
2	120700000	120800000	0.0060314828048117
2	120800000	120900000	0.00620432865759001
2	120900000	1.21e+08	0.00637717451036832
2	1.21e+08	121100000	0.00655002036314663
2	121100000	121200000	0.00672286621592495
2	121200000	121300000	0.00689571206870326
2	121300000	121400000	0.00706855792148157
2	121400000	121500000	0.00724140377425988
2	121500000	121600000	0.0074142496270382
2	121600000	121700000	0.00758709547981651
2	121700000	121800000	0.00775994133259482
2	121800000	121900000	0.00793278718537314
2	121900000	1.22e+08	0.00810563303815145
2	1.22e+08	122100000	0.00827847889092976
2	122100000	122200000	0.00845132474370807
2	122200000	122300000	0.00862417059648639
2	122300000	122400000	0.0087970164492647
2	122400000	122500000	0.00896986230204301
2	122500000	122600000	0.00914270815482132
2	122600000	122700000	0.00924979751256318
2	122700000	122800000	0.00935688687030504
2	122800000	122900000	0.0094639762280469
2	122900000	1.23e+08	0.00957106558578875
2	1.23e+08	123100000	0.00967815494353061
2	123100000	123200000	0.00978524430127247
2	123200000	123300000	0.00989233365901432
2	123300000	123400000	0.00999942301675618
2	123400000	123500000	0.010106512374498
2	123500000	123600000	0.0102136017322399
2	123600000	123700000	0.0103206910899818
2	123700000	123800000	0.0104277804477236
2	123800000	123900000	0.0105348698054655
2	123900000	1.24e+08	0.0106419591632073
2	1.24e+08	124100000	0.0107490485209492
2	124100000	124200000	0.010856137878691
2	124200000	124300000	0.0109632272364329
2	124300000	124400000	0.0110703165941748
2	124400000	124500000	0.0111774059519166
2	124500000	124600000	0.0112844953096585
2	124600000	124700000	0.0113915846674003
2	124700000	124800000	0.0114986740251422
2	124800000	124900000	0.011605763382884
2	124900000	1.25e+08	0.0117128527406259
2	1.25e+08	125100000	0.0116648230073129
2	125100000	125200000	0.0116167932739999
2	125200000	125300000	0.0115687635406869
2	125300000	125400000	0.0115207338073739
2	125400000	125500000	0.0114727040740609
2	125500000	125600000	0.0114246743407479
2	125600000	125700000	0.0113766446074349
2	125700000	125800000	0.0113286148741219
2	125800000	125900000	0.011280585140809
2	125900000	1.26e+08	0.011232555407496
2	1.26e+08	126100000	0.011184525674183
2	126100000	126200000	0.01113649594087
2	126200000	126300000	0.011088466207557
2	126300000	126400000	0.011040436474244
2	126400000	126500000	0.010992406740931
2	126500000	126600000	0.010944377007618
2	126600000	126700000	0.010896347274305
2	126700000	126800000	0.010848317540992
2	126800000	126900000	0.010800287807679
2	126900000	1.27e+08	0.010752258074366
2	1.27e+08	127100000	0.010704228341053
2	127100000	127200000	0.01065619860774
2	127200000	127300000	0.010608168874427
2	127300000	127400000	0.010560139141114
2	127400000	127500000	0.0103876335937632
2	127500000	127600000	0.0102151280464124
2	127600000	127700000	0.0100426224990615
2	127700000	127800000	0.00987011695171067
2	127800000	127900000	0.00969761140435983
2	127900000	1.28e+08	0.00952510585700899
2	1.28e+08	128100000	0.00935260030965814
2	128100000	128200000	0.0091800947623073
2	128200000	128300000	0.00900758921495646
2	128300000	128400000	0.00883508366760562
2	128400000	128500000	0.00866257812025477
2	128500000	128600000	0.00849007257290393
2	128600000	128700000	0.00831756702555309
2	128700000	128800000	0.00814506147820225
2	128800000	128900000	0.0079725559308514
2	128900000	1.29e+08	0.00780005038350056
2	1.29e+08	129100000	0.00762754483614972
2	129100000	129200000	0.00745503928879888
2	129200000	129300000	0.00728253374144803
2	129300000	129400000	0.00711002819409719
2	129400000	129500000	0.00693752264674635
2	129500000	129600000	0.0067650170993955
2	129600000	129700000	0.00659251155204466
2	129700000	129800000	0.00642000600469382
2	129800000	129900000	0.00625101433356345
2	129900000	1.3e+08	0.00608202266243308
2	1.3e+08	130100000	0.00591303099130271
2	130100000	130200000	0.00574403932017235
2	130200000	130300000	0.00557504764904198
2	130300000	130400000	0.00540605597791161
2	130400000	130500000	0.00523706430678124
2	130500000	130600000	0.00506807263565087
2	130600000	130700000	0.0048990809645205
2	130700000	130800000	0.00473008929339013
2	130800000	130900000	0.00456109762225977
2	130900000	1.31e+08	0.0043921059511294
2	1.31e+08	131100000	0.00422311427999903
2	131100000	131200000	0.00405412260886866
2	131200000	131300000	0.00388513093773829
2	131300000	131400000	0.00371613926660792
2	131400000	131500000	0.00354714759547756
2	131500000	131600000	0.00337815592434719
2	131600000	131700000	0.00320916425321682
2	131700000	131800000	0.00304017258208645
2	131800000	131900000	0.00287118091095608
2	131900000	1.32e+08	0.00270218923982571
2	1.32e+08	132100000	0.00253319756869534
2	132100000	132200000	0.00236420589756498
2	132200000	132300000	0.00228013860099412
2	132300000	132400000	0.00219607130442326
2	132400000	132500000	0.0021120040078524
2	132500000	132600000	0.00202793671128155
2	132600000	132700000	0.00194386941471069
2	132700000	132800000	0.00185980211813983
2	132800000	132900000	0.00177573482156897
2	132900000	1.33e+08	0.00169166752499811
2	1.33e+08	133100000	0.00160760022842726
2	133100000	133200000	0.0015235329318564
2	133200000	133300000	0.00143946563528554
2	133300000	133400000	0.00135539833871468
2	133400000	133500000	0.00127133104214382
2	133500000	133600000	0.00118726374557297
2	133600000	133700000	0.00110319644900211
2	133700000	133800000	0.00101912915243125
2	133800000	133900000	0.000935061855860393
2	133900000	1.34e+08	0.000850994559289535
2	1.34e+08	134100000	0.000766927262718677
2	134100000	134200000	0.000682859966147819
2	134200000	134300000	0.000598792669576961
2	134300000	134400000	0.000514725373006104
2	134400000	134500000	0.000430658076435246
2	134500000	134600000	0.000346590779864388
2	134600000	134700000	0.000454217334395982
2	134700000	134800000	0.000561843888927577
2	134800000	134900000	0.000669470443459171
2	134900000	1.35e+08	0.000777096997990765
2	1.35e+08	135100000	0.00088472355252236
2	135100000	135200000	0.000992350107053954
2	135200000	135300000	0.00109997666158555
2	135300000	135400000	0.00120760321611714
2	135400000	135500000	0.00131522977064874
2	135500000	135600000	0.00142285632518033
2	135600000	135700000	0.00153048287971193
2	135700000	135800000	0.00163810943424352
2	135800000	135900000	0.00174573598877511
2	135900000	1.36e+08	0.00185336254330671
2	1.36e+08	136100000	0.0019609890978383
2	136100000	136200000	0.0020686156523699
2	136200000	136300000	0.00217624220690149
2	136300000	136400000	0.00228386876143309
2	136400000	136500000	0.00239149531596468
2	136500000	136600000	0.00249912187049628
2	136600000	136700000	0.00260674842502787
2	136700000	136800000	0.00271437497955946
2	136800000	136900000	0.00282200153409106
2	136900000	1.37e+08	0.00292962808862265
2	1.37e+08	137100000	0.00329389706948639
2	137100000	137200000	0.00365816605035012
2	137200000	137300000	0.00402243503121386
2	137300000	137400000	0.0043867040120776
2	137400000	137500000	0.00475097299294133
2	137500000	137600000	0.00511524197380507
2	137600000	137700000	0.0054795109546688
2	137700000	137800000	0.00584377993553254
2	137800000	137900000	0.00620804891639627
2	137900000	1.38e+08	0.00657231789726001
2	1.38e+08	138100000	0.00693658687812374
2	138100000	138200000	0.00730085585898748
2	138200000	138300000	0.00766512483985121
2	138300000	138400000	0.00802939382071495
2	138400000	138500000	0.00839366280157869
2	138500000	138600000	0.00875793178244242
2	138600000	138700000	0.00912220076330616
2	138700000	138800000	0.00948646974416989
2	138800000	138900000	0.00985073872503363
2	138900000	1.39e+08	0.0102150077058974
2	1.39e+08	139100000	0.0105792766867611
2	139100000	139200000	0.0109435456676248
2	139200000	139300000	0.0113078146484886
2	139300000	139400000	0.0116720836293523
2	139400000	139500000	0.0120077661510865
2	139500000	139600000	0.0123434486728207
2	139600000	139700000	0.0126791311945548
2	139700000	139800000	0.013014813716289
2	139800000	139900000	0.0133504962380232
2	139900000	1.4e+08	0.0136861787597573
2	1.4e+08	140100000	0.0140218612814915
2	140100000	140200000	0.0143575438032257
2	140200000	140300000	0.0146932263249599
2	140300000	140400000	0.015028908846694
2	140400000	140500000	0.0153645913684282
2	140500000	140600000	0.0157002738901624
2	140600000	140700000	0.0160359564118966
2	140700000	140800000	0.0163716389336307
2	140800000	140900000	0.0167073214553649
2	140900000	1.41e+08	0.0170430039770991
2	1.41e+08	141100000	0.0173786864988333
2	141100000	141200000	0.0177143690205674
2	141200000	141300000	0.0180500515423016
2	141300000	141400000	0.0183857340640358
2	141400000	141500000	0.0187214165857699
2	141500000	141600000	0.0190570991075041
2	141600000	141700000	0.0193927816292383
2	141700000	141800000	0.0197284641509725
2	141800000	141900000	0.0197024898911406
2	141900000	1.42e+08	0.0196765156313088
2	1.42e+08	142100000	0.019650541371477
2	142100000	142200000	0.0196245671116451
2	142200000	142300000	0.0195985928518133
2	142300000	142400000	0.0195726185919815
2	142400000	142500000	0.0195466443321496
2	142500000	142600000	0.0195206700723178
2	142600000	142700000	0.019494695812486
2	142700000	142800000	0.0194687215526541
2	142800000	142900000	0.0194427472928223
2	142900000	1.43e+08	0.0194167730329905
2	1.43e+08	143100000	0.0193907987731586
2	143100000	143200000	0.0193648245133268
2	143200000	143300000	0.019338850253495
2	143300000	143400000	0.0193128759936631
2	143400000	143500000	0.0192869017338313
2	143500000	143600000	0.0192609274739995
2	143600000	143700000	0.0192349532141676
2	143700000	143800000	0.0192089789543358
2	143800000	143900000	0.019183004694504
2	143900000	1.44e+08	0.0191570304346722
2	1.44e+08	144100000	0.0191310561748403
2	144100000	144200000	0.0191050819150085
2	144200000	144300000	0.0187496929561625
2	144300000	144400000	0.0183943039973166
2	144400000	144500000	0.0180389150384706
2	144500000	144600000	0.0176835260796247
2	144600000	144700000	0.0173281371207787
2	144700000	144800000	0.0169727481619328
2	144800000	144900000	0.0166173592030868
2	144900000	1.45e+08	0.0162619702442409
2	1.45e+08	145100000	0.0159065812853949
2	145100000	145200000	0.015551192326549
2	145200000	145300000	0.015195803367703
2	145300000	145400000	0.0148404144088571
2	145400000	145500000	0.0144850254500111
2	145500000	145600000	0.0141296364911652
2	145600000	145700000	0.0137742475323192
2	145700000	145800000	0.0134188585734733
2	145800000	145900000	0.0130634696146273
2	145900000	1.46e+08	0.0127080806557814
2	1.46e+08	146100000	0.0123526916969354
2	146100000	146200000	0.0119973027380895
2	146200000	146300000	0.0116419137792435
2	146300000	146400000	0.0112865248203975
2	146400000	146500000	0.0109311358615516
2	146500000	146600000	0.0105757469027056
2	146600000	146700000	0.0105277606739384
2	146700000	146800000	0.0104797744451711
2	146800000	146900000	0.0104317882164038
2	146900000	1.47e+08	0.0103838019876365
2	1.47e+08	147100000	0.0103358157588693
2	147100000	147200000	0.010287829530102
2	147200000	147300000	0.0102398433013347
2	147300000	147400000	0.0101918570725675
2	147400000	147500000	0.0101438708438002
2	147500000	147600000	0.0100958846150329
2	147600000	147700000	0.0100478983862656
2	147700000	147800000	0.00999991215749836
2	147800000	147900000	0.00995192592873108
2	147900000	1.48e+08	0.00990393969996381
2	1.48e+08	148100000	0.00985595347119653
2	148100000	148200000	0.00980796724242926
2	148200000	148300000	0.00975998101366199
2	148300000	148400000	0.00971199478489471
2	148400000	148500000	0.00966400855612744
2	148500000	148600000	0.00961602232736017
2	148600000	148700000	0.00956803609859289
2	148700000	148800000	0.00952004986982562
2	148800000	148900000	0.00947206364105834
2	148900000	1.49e+08	0.00942407741229107
2	1.49e+08	149100000	0.0101309440578949
2	149100000	149200000	0.0108378107034987
2	149200000	149300000	0.0115446773491026
2	149300000	149400000	0.0122515439947064
2	149400000	149500000	0.0129584106403103
2	149500000	149600000	0.0136652772859141
2	149600000	149700000	0.0143721439315179
2	149700000	149800000	0.0150790105771218
2	149800000	149900000	0.0157858772227256
2	149900000	1.5e+08	0.0164927438683295
2	1.5e+08	150100000	0.0171996105139333
2	150100000	150200000	0.0179064771595371
2	150200000	150300000	0.018613343805141
2	150300000	150400000	0.0193202104507448
2	150400000	150500000	0.0200270770963486
2	150500000	150600000	0.0207339437419525
2	150600000	150700000	0.0214408103875563
2	150700000	150800000	0.0221476770331602
2	150800000	150900000	0.022854543678764
2	150900000	1.51e+08	0.0235614103243678
2	1.51e+08	151100000	0.0242682769699717
2	151100000	151200000	0.0249751436155755
2	151200000	151300000	0.0256820102611794
2	151300000	151400000	0.0263888769067832
2	151400000	151500000	0.0271148813543317
2	151500000	151600000	0.0278408858018801
2	151600000	151700000	0.0285668902494286
2	151700000	151800000	0.029292894696977
2	151800000	151900000	0.0300188991445255
2	151900000	1.52e+08	0.0307449035920739
2	1.52e+08	152100000	0.0314709080396224
2	152100000	152200000	0.0321969124871709
2	152200000	152300000	0.0329229169347193
2	152300000	152400000	0.0336489213822678
2	152400000	152500000	0.0343749258298163
2	152500000	152600000	0.0351009302773647
2	152600000	152700000	0.0358269347249132
2	152700000	152800000	0.0365529391724616
2	152800000	152900000	0.0372789436200101
2	152900000	1.53e+08	0.0380049480675586
2	1.53e+08	153100000	0.038730952515107
2	153100000	153200000	0.0394569569626555
2	153200000	153300000	0.0401829614102039
2	153300000	153400000	0.0409089658577524
2	153400000	153500000	0.0416349703053009
2	153500000	153600000	0.0423609747528493
2	153600000	153700000	0.0430869792003978
2	153700000	153800000	0.0438129836479462
2	153800000	153900000	0.043868880214571
